codigo_municipio,nome_municipio_ibge,uf,chave_nome_uf
4306353,Dezesseis de Novembro,RS,Dezesseis de Novembro (RS)
4306379,Dilermando de Aguiar,RS,Dilermando de Aguiar (RS)
4306403,Dois Irmãos,RS,Dois Irmãos (RS)
4306429,Dois Irmãos das Missões,RS,Dois Irmãos das Missões (RS)
4306452,Dois Lajeados,RS,Dois Lajeados (RS)
4306502,Dom Feliciano,RS,Dom Feliciano (RS)
4306551,Dom Pedro de Alcântara,RS,Dom Pedro de Alcântara (RS)
4306601,Dom Pedrito,RS,Dom Pedrito (RS)
4306700,Dona Francisca,RS,Dona Francisca (RS)
4306734,Doutor Maurício Cardoso,RS,Doutor Maurício Cardoso (RS)
4306759,Doutor Ricardo,RS,Doutor Ricardo (RS)
4306767,Eldorado do Sul,RS,Eldorado do Sul (RS)
4306809,Encantado,RS,Encantado (RS)
4306908,Encruzilhada do Sul,RS,Encruzilhada do Sul (RS)
4306924,Engenho Velho,RS,Engenho Velho (RS)
4306932,Entre-Ijuís,RS,Entre-Ijuís (RS)
4306957,Entre Rios do Sul,RS,Entre Rios do Sul (RS)
4306973,Erebango,RS,Erebango (RS)
4307005,Erechim,RS,Erechim (RS)
4307054,Ernestina,RS,Ernestina (RS)
4307104,Herval,RS,Herval (RS)
4307203,Erval Grande,RS,Erval Grande (RS)
4307302,Erval Seco,RS,Erval Seco (RS)
4307401,Esmeralda,RS,Esmeralda (RS)
4307450,Esperança do Sul,RS,Esperança do Sul (RS)
4307500,Espumoso,RS,Espumoso (RS)
4307559,Estação,RS,Estação (RS)
4307609,Estância Velha,RS,Estância Velha (RS)
4307708,Esteio,RS,Esteio (RS)
4307807,Estrela,RS,Estrela (RS)
4307815,Estrela Velha,RS,Estrela Velha (RS)
4307831,Eugênio de Castro,RS,Eugênio de Castro (RS)
4307864,Fagundes Varela,RS,Fagundes Varela (RS)
4307906,Farroupilha,RS,Farroupilha (RS)
4308003,Faxinal do Soturno,RS,Faxinal do Soturno (RS)
4308052,Faxinalzinho,RS,Faxinalzinho (RS)
4308078,Fazenda Vilanova,RS,Fazenda Vilanova (RS)
4308102,Feliz,RS,Feliz (RS)
4308201,Flores da Cunha,RS,Flores da Cunha (RS)
4308250,Floriano Peixoto,RS,Floriano Peixoto (RS)
4308300,Fontoura Xavier,RS,Fontoura Xavier (RS)
4308409,Formigueiro,RS,Formigueiro (RS)
4308433,Forquetinha,RS,Forquetinha (RS)
4308458,Fortaleza dos Valos,RS,Fortaleza dos Valos (RS)
4308508,Frederico Westphalen,RS,Frederico Westphalen (RS)
4308607,Garibaldi,RS,Garibaldi (RS)
4308656,Garruchos,RS,Garruchos (RS)
4308706,Gaurama,RS,Gaurama (RS)
4308805,General Câmara,RS,General Câmara (RS)
4308854,Gentil,RS,Gentil (RS)
4308904,Getúlio Vargas,RS,Getúlio Vargas (RS)
4309001,Giruá,RS,Giruá (RS)
4309050,Glorinha,RS,Glorinha (RS)
4309100,Gramado,RS,Gramado (RS)
4309126,Gramado dos Loureiros,RS,Gramado dos Loureiros (RS)
4309159,Gramado Xavier,RS,Gramado Xavier (RS)
4309209,Gravataí,RS,Gravataí (RS)
4309258,Guabiju,RS,Guabiju (RS)
4309308,Guaíba,RS,Guaíba (RS)
4309407,Guaporé,RS,Guaporé (RS)
4309506,Guarani das Missões,RS,Guarani das Missões (RS)
4309555,Harmonia,RS,Harmonia (RS)
4309571,Herveiras,RS,Herveiras (RS)
4309605,Horizontina,RS,Horizontina (RS)
4309654,Hulha Negra,RS,Hulha Negra (RS)
4309704,Humaitá,RS,Humaitá (RS)
4309753,Ibarama,RS,Ibarama (RS)
4309803,Ibiaçá,RS,Ibiaçá (RS)
4309902,Ibiraiaras,RS,Ibiraiaras (RS)
4309951,Ibirapuitã,RS,Ibirapuitã (RS)
4310009,Ibirubá,RS,Ibirubá (RS)
4310108,Igrejinha,RS,Igrejinha (RS)
4310207,Ijuí,RS,Ijuí (RS)
4310306,Ilópolis,RS,Ilópolis (RS)
4310330,Imbé,RS,Imbé (RS)
4310363,Imigrante,RS,Imigrante (RS)
4310405,Independência,RS,Independência (RS)
4310413,Inhacorá,RS,Inhacorá (RS)
4310439,Ipê,RS,Ipê (RS)
4310462,Ipiranga do Sul,RS,Ipiranga do Sul (RS)
4310504,Iraí,RS,Iraí (RS)
4310538,Itaara,RS,Itaara (RS)
4310553,Itacurubi,RS,Itacurubi (RS)
4310579,Itapuca,RS,Itapuca (RS)
4310603,Itaqui,RS,Itaqui (RS)
4310652,Itati,RS,Itati (RS)
4310702,Itatiba do Sul,RS,Itatiba do Sul (RS)
4310751,Ivorá,RS,Ivorá (RS)
4310801,Ivoti,RS,Ivoti (RS)
4310850,Jaboticaba,RS,Jaboticaba (RS)
4310876,Jacuizinho,RS,Jacuizinho (RS)
4310900,Jacutinga,RS,Jacutinga (RS)
4311007,Jaguarão,RS,Jaguarão (RS)
4311106,Jaguari,RS,Jaguari (RS)
4311122,Jaquirana,RS,Jaquirana (RS)
4311130,Jari,RS,Jari (RS)
4311155,Jóia,RS,Jóia (RS)
4311205,Júlio de Castilhos,RS,Júlio de Castilhos (RS)
4311239,Lagoa Bonita do Sul,RS,Lagoa Bonita do Sul (RS)
4311254,Lagoão,RS,Lagoão (RS)
4311270,Lagoa dos Três Cantos,RS,Lagoa dos Três Cantos (RS)
4311304,Lagoa Vermelha,RS,Lagoa Vermelha (RS)
4311403,Lajeado,RS,Lajeado (RS)
4311429,Lajeado do Bugre,RS,Lajeado do Bugre (RS)
4311502,Lavras do Sul,RS,Lavras do Sul (RS)
4311601,Liberato Salzano,RS,Liberato Salzano (RS)
4311627,Lindolfo Collor,RS,Lindolfo Collor (RS)
4311643,Linha Nova,RS,Linha Nova (RS)
4311700,Machadinho,RS,Machadinho (RS)
4311718,Maçambará,RS,Maçambará (RS)
4311734,Mampituba,RS,Mampituba (RS)
4311759,Manoel Viana,RS,Manoel Viana (RS)
4311775,Maquiné,RS,Maquiné (RS)
4311791,Maratá,RS,Maratá (RS)
4311809,Marau,RS,Marau (RS)
4311908,Marcelino Ramos,RS,Marcelino Ramos (RS)
4311981,Mariana Pimentel,RS,Mariana Pimentel (RS)
4312005,Mariano Moro,RS,Mariano Moro (RS)
4312054,Marques de Souza,RS,Marques de Souza (RS)
4312104,Mata,RS,Mata (RS)
4312138,Mato Castelhano,RS,Mato Castelhano (RS)
4312153,Mato Leitão,RS,Mato Leitão (RS)
4312179,Mato Queimado,RS,Mato Queimado (RS)
4312203,Maximiliano de Almeida,RS,Maximiliano de Almeida (RS)
4312252,Minas do Leão,RS,Minas do Leão (RS)
4312302,Miraguaí,RS,Miraguaí (RS)
4312351,Montauri,RS,Montauri (RS)
4312377,Monte Alegre dos Campos,RS,Monte Alegre dos Campos (RS)
4312385,Monte Belo do Sul,RS,Monte Belo do Sul (RS)
4312401,Montenegro,RS,Montenegro (RS)
4312427,Mormaço,RS,Mormaço (RS)
4312443,Morrinhos do Sul,RS,Morrinhos do Sul (RS)
4312450,Morro Redondo,RS,Morro Redondo (RS)
4312476,Morro Reuter,RS,Morro Reuter (RS)
4312500,Mostardas,RS,Mostardas (RS)
4312609,Muçum,RS,Muçum (RS)
4312617,Muitos Capões,RS,Muitos Capões (RS)
4312625,Muliterno,RS,Muliterno (RS)
4312658,Não-Me-Toque,RS,Não-Me-Toque (RS)
4312674,Nicolau Vergueiro,RS,Nicolau Vergueiro (RS)
4312708,Nonoai,RS,Nonoai (RS)
4312757,Nova Alvorada,RS,Nova Alvorada (RS)
4312807,Nova Araçá,RS,Nova Araçá (RS)
4312906,Nova Bassano,RS,Nova Bassano (RS)
4312955,Nova Boa Vista,RS,Nova Boa Vista (RS)
4313003,Nova Bréscia,RS,Nova Bréscia (RS)
4313011,Nova Candelária,RS,Nova Candelária (RS)
4313037,Nova Esperança do Sul,RS,Nova Esperança do Sul (RS)
4313060,Nova Hartz,RS,Nova Hartz (RS)
4313086,Nova Pádua,RS,Nova Pádua (RS)
4313102,Nova Palma,RS,Nova Palma (RS)
4313201,Nova Petrópolis,RS,Nova Petrópolis (RS)
4313300,Nova Prata,RS,Nova Prata (RS)
4313334,Nova Ramada,RS,Nova Ramada (RS)
4313359,Nova Roma do Sul,RS,Nova Roma do Sul (RS)
4313375,Nova Santa Rita,RS,Nova Santa Rita (RS)
4313391,Novo Cabrais,RS,Novo Cabrais (RS)
4313409,Novo Hamburgo,RS,Novo Hamburgo (RS)
4313425,Novo Machado,RS,Novo Machado (RS)
4313441,Novo Tiradentes,RS,Novo Tiradentes (RS)
4313466,Novo Xingu,RS,Novo Xingu (RS)
4313490,Novo Barreiro,RS,Novo Barreiro (RS)
4313508,Osório,RS,Osório (RS)
4313607,Paim Filho,RS,Paim Filho (RS)
4313656,Palmares do Sul,RS,Palmares do Sul (RS)
4313706,Palmeira das Missões,RS,Palmeira das Missões (RS)
4313805,Palmitinho,RS,Palmitinho (RS)
4313904,Panambi,RS,Panambi (RS)
4313953,Pantano Grande,RS,Pantano Grande (RS)
4314001,Paraí,RS,Paraí (RS)
4314027,Paraíso do Sul,RS,Paraíso do Sul (RS)
4314035,Pareci Novo,RS,Pareci Novo (RS)
4314050,Parobé,RS,Parobé (RS)
4314068,Passa Sete,RS,Passa Sete (RS)
4314076,Passo do Sobrado,RS,Passo do Sobrado (RS)
4314100,Passo Fundo,RS,Passo Fundo (RS)
4314134,Paulo Bento,RS,Paulo Bento (RS)
4314159,Paverama,RS,Paverama (RS)
4314175,Pedras Altas,RS,Pedras Altas (RS)
4314209,Pedro Osório,RS,Pedro Osório (RS)
4314308,Pejuçara,RS,Pejuçara (RS)
4314407,Pelotas,RS,Pelotas (RS)
4314423,Picada Café,RS,Picada Café (RS)
4314456,Pinhal,RS,Pinhal (RS)
4314464,Pinhal da Serra,RS,Pinhal da Serra (RS)
4314472,Pinhal Grande,RS,Pinhal Grande (RS)
4314498,Pinheirinho do Vale,RS,Pinheirinho do Vale (RS)
4314506,Pinheiro Machado,RS,Pinheiro Machado (RS)
4314548,Pinto Bandeira,RS,Pinto Bandeira (RS)
4314555,Pirapó,RS,Pirapó (RS)
4314605,Piratini,RS,Piratini (RS)
4314704,Planalto,RS,Planalto (RS)
4314753,Poço das Antas,RS,Poço das Antas (RS)
4314779,Pontão,RS,Pontão (RS)
4314787,Ponte Preta,RS,Ponte Preta (RS)
4314803,Portão,RS,Portão (RS)
4314902,Porto Alegre,RS,Porto Alegre (RS)
4315008,Porto Lucena,RS,Porto Lucena (RS)
4315057,Porto Mauá,RS,Porto Mauá (RS)
4315073,Porto Vera Cruz,RS,Porto Vera Cruz (RS)
4315107,Porto Xavier,RS,Porto Xavier (RS)
4315131,Pouso Novo,RS,Pouso Novo (RS)
4315149,Presidente Lucena,RS,Presidente Lucena (RS)
4315156,Progresso,RS,Progresso (RS)
4315172,Protásio Alves,RS,Protásio Alves (RS)
4315206,Putinga,RS,Putinga (RS)
4315305,Quaraí,RS,Quaraí (RS)
4315313,Quatro Irmãos,RS,Quatro Irmãos (RS)
4315321,Quevedos,RS,Quevedos (RS)
4315354,Quinze de Novembro,RS,Quinze de Novembro (RS)
4315404,Redentora,RS,Redentora (RS)
4315453,Relvado,RS,Relvado (RS)
4315503,Restinga Sêca,RS,Restinga Sêca (RS)
4315552,Rio dos Índios,RS,Rio dos Índios (RS)
4315602,Rio Grande,RS,Rio Grande (RS)
4315701,Rio Pardo,RS,Rio Pardo (RS)
4315750,Riozinho,RS,Riozinho (RS)
4315800,Roca Sales,RS,Roca Sales (RS)
4315909,Rodeio Bonito,RS,Rodeio Bonito (RS)
4315958,Rolador,RS,Rolador (RS)
4316006,Rolante,RS,Rolante (RS)
4316105,Ronda Alta,RS,Ronda Alta (RS)
4316204,Rondinha,RS,Rondinha (RS)
4316303,Roque Gonzales,RS,Roque Gonzales (RS)
4316402,Rosário do Sul,RS,Rosário do Sul (RS)
4316428,Sagrada Família,RS,Sagrada Família (RS)
4316436,Saldanha Marinho,RS,Saldanha Marinho (RS)
4316451,Salto do Jacuí,RS,Salto do Jacuí (RS)
4316477,Salvador das Missões,RS,Salvador das Missões (RS)
4316501,Salvador do Sul,RS,Salvador do Sul (RS)
4316600,Sananduva,RS,Sananduva (RS)
4316709,Santa Bárbara do Sul,RS,Santa Bárbara do Sul (RS)
4316733,Santa Cecília do Sul,RS,Santa Cecília do Sul (RS)
4316758,Santa Clara do Sul,RS,Santa Clara do Sul (RS)
4316808,Santa Cruz do Sul,RS,Santa Cruz do Sul (RS)
4316907,Santa Maria,RS,Santa Maria (RS)
4316956,Santa Maria do Herval,RS,Santa Maria do Herval (RS)
4316972,Santa Margarida do Sul,RS,Santa Margarida do Sul (RS)
4317004,Santana da Boa Vista,RS,Santana da Boa Vista (RS)
4317103,Sant'Ana do Livramento,RS,Sant'Ana do Livramento (RS)
4317202,Santa Rosa,RS,Santa Rosa (RS)
4317251,Santa Tereza,RS,Santa Tereza (RS)
4317301,Santa Vitória do Palmar,RS,Santa Vitória do Palmar (RS)
4317400,Santiago,RS,Santiago (RS)
4317509,Santo Ângelo,RS,Santo Ângelo (RS)
4317558,Santo Antônio do Palma,RS,Santo Antônio do Palma (RS)
4317608,Santo Antônio da Patrulha,RS,Santo Antônio da Patrulha (RS)
4317707,Santo Antônio das Missões,RS,Santo Antônio das Missões (RS)
4317756,Santo Antônio do Planalto,RS,Santo Antônio do Planalto (RS)
4317806,Santo Augusto,RS,Santo Augusto (RS)
4317905,Santo Cristo,RS,Santo Cristo (RS)
4317954,Santo Expedito do Sul,RS,Santo Expedito do Sul (RS)
4318002,São Borja,RS,São Borja (RS)
4318051,São Domingos do Sul,RS,São Domingos do Sul (RS)
4318101,São Francisco de Assis,RS,São Francisco de Assis (RS)
4318200,São Francisco de Paula,RS,São Francisco de Paula (RS)
4318309,São Gabriel,RS,São Gabriel (RS)
4318408,São Jerônimo,RS,São Jerônimo (RS)
4318424,São João da Urtiga,RS,São João da Urtiga (RS)
4318432,São João do Polêsine,RS,São João do Polêsine (RS)
4318440,São Jorge,RS,São Jorge (RS)
4318457,São José das Missões,RS,São José das Missões (RS)
4318465,São José do Herval,RS,São José do Herval (RS)
4318481,São José do Hortêncio,RS,São José do Hortêncio (RS)
4318499,São José do Inhacorá,RS,São José do Inhacorá (RS)
4318507,São José do Norte,RS,São José do Norte (RS)
4318606,São José do Ouro,RS,São José do Ouro (RS)
4318614,São José do Sul,RS,São José do Sul (RS)
4318622,São José dos Ausentes,RS,São José dos Ausentes (RS)
4318705,São Leopoldo,RS,São Leopoldo (RS)
4318804,São Lourenço do Sul,RS,São Lourenço do Sul (RS)
4318903,São Luiz Gonzaga,RS,São Luiz Gonzaga (RS)
4319000,São Marcos,RS,São Marcos (RS)
4319109,São Martinho,RS,São Martinho (RS)
4319125,São Martinho da Serra,RS,São Martinho da Serra (RS)
4319158,São Miguel das Missões,RS,São Miguel das Missões (RS)
4319208,São Nicolau,RS,São Nicolau (RS)
4319307,São Paulo das Missões,RS,São Paulo das Missões (RS)
4319356,São Pedro da Serra,RS,São Pedro da Serra (RS)
4319364,São Pedro das Missões,RS,São Pedro das Missões (RS)
4319372,São Pedro do Butiá,RS,São Pedro do Butiá (RS)
4319406,São Pedro do Sul,RS,São Pedro do Sul (RS)
4319505,São Sebastião do Caí,RS,São Sebastião do Caí (RS)
4319604,São Sepé,RS,São Sepé (RS)
4319703,São Valentim,RS,São Valentim (RS)
4319711,São Valentim do Sul,RS,São Valentim do Sul (RS)
4319737,São Valério do Sul,RS,São Valério do Sul (RS)
4319752,São Vendelino,RS,São Vendelino (RS)
4319802,São Vicente do Sul,RS,São Vicente do Sul (RS)
4319901,Sapiranga,RS,Sapiranga (RS)
4320008,Sapucaia do Sul,RS,Sapucaia do Sul (RS)
4320107,Sarandi,RS,Sarandi (RS)
4320206,Seberi,RS,Seberi (RS)
4320230,Sede Nova,RS,Sede Nova (RS)
4320263,Segredo,RS,Segredo (RS)
4320305,Selbach,RS,Selbach (RS)
4320321,Senador Salgado Filho,RS,Senador Salgado Filho (RS)
4320354,Sentinela do Sul,RS,Sentinela do Sul (RS)
4320404,Serafina Corrêa,RS,Serafina Corrêa (RS)
4320453,Sério,RS,Sério (RS)
4320503,Sertão,RS,Sertão (RS)
4320552,Sertão Santana,RS,Sertão Santana (RS)
4320578,Sete de Setembro,RS,Sete de Setembro (RS)
4320602,Severiano de Almeida,RS,Severiano de Almeida (RS)
4320651,Silveira Martins,RS,Silveira Martins (RS)
4320677,Sinimbu,RS,Sinimbu (RS)
4320701,Sobradinho,RS,Sobradinho (RS)
4320800,Soledade,RS,Soledade (RS)
4320859,Tabaí,RS,Tabaí (RS)
4320909,Tapejara,RS,Tapejara (RS)
4321006,Tapera,RS,Tapera (RS)
4321105,Tapes,RS,Tapes (RS)
4321204,Taquara,RS,Taquara (RS)
4321303,Taquari,RS,Taquari (RS)
4321329,Taquaruçu do Sul,RS,Taquaruçu do Sul (RS)
4321352,Tavares,RS,Tavares (RS)
4321402,Tenente Portela,RS,Tenente Portela (RS)
4321436,Terra de Areia,RS,Terra de Areia (RS)
4321451,Teutônia,RS,Teutônia (RS)
4321469,Tio Hugo,RS,Tio Hugo (RS)
4321477,Tiradentes do Sul,RS,Tiradentes do Sul (RS)
4321493,Toropi,RS,Toropi (RS)
4321501,Torres,RS,Torres (RS)
4321600,Tramandaí,RS,Tramandaí (RS)
4321626,Travesseiro,RS,Travesseiro (RS)
4321634,Três Arroios,RS,Três Arroios (RS)
4321667,Três Cachoeiras,RS,Três Cachoeiras (RS)
4321709,Três Coroas,RS,Três Coroas (RS)
4321808,Três de Maio,RS,Três de Maio (RS)
4321832,Três Forquilhas,RS,Três Forquilhas (RS)
4321857,Três Palmeiras,RS,Três Palmeiras (RS)
4321907,Três Passos,RS,Três Passos (RS)
4321956,Trindade do Sul,RS,Trindade do Sul (RS)
4322004,Triunfo,RS,Triunfo (RS)
4322103,Tucunduva,RS,Tucunduva (RS)
4322152,Tunas,RS,Tunas (RS)
4322186,Tupanci do Sul,RS,Tupanci do Sul (RS)
4322202,Tupanciretã,RS,Tupanciretã (RS)
4322251,Tupandi,RS,Tupandi (RS)
4322301,Tuparendi,RS,Tuparendi (RS)
4322327,Turuçu,RS,Turuçu (RS)
4322343,Ubiretama,RS,Ubiretama (RS)
4322350,União da Serra,RS,União da Serra (RS)
4322376,Unistalda,RS,Unistalda (RS)
4322400,Uruguaiana,RS,Uruguaiana (RS)
4322509,Vacaria,RS,Vacaria (RS)
4322525,Vale Verde,RS,Vale Verde (RS)
4322533,Vale do Sol,RS,Vale do Sol (RS)
4322541,Vale Real,RS,Vale Real (RS)
4322558,Vanini,RS,Vanini (RS)
4322608,Venâncio Aires,RS,Venâncio Aires (RS)
4322707,Vera Cruz,RS,Vera Cruz (RS)
4322806,Veranópolis,RS,Veranópolis (RS)
4322855,Vespasiano Corrêa,RS,Vespasiano Corrêa (RS)
4322905,Viadutos,RS,Viadutos (RS)
4323002,Viamão,RS,Viamão (RS)
4323101,Vicente Dutra,RS,Vicente Dutra (RS)
4323200,Victor Graeff,RS,Victor Graeff (RS)
4323309,Vila Flores,RS,Vila Flores (RS)
4323358,Vila Lângaro,RS,Vila Lângaro (RS)
4323408,Vila Maria,RS,Vila Maria (RS)
4323457,Vila Nova do Sul,RS,Vila Nova do Sul (RS)
4323507,Vista Alegre,RS,Vista Alegre (RS)
4323606,Vista Alegre do Prata,RS,Vista Alegre do Prata (RS)
4323705,Vista Gaúcha,RS,Vista Gaúcha (RS)
4323754,Vitória das Missões,RS,Vitória das Missões (RS)
4323770,Westfália,RS,Westfália (RS)
4323804,Xangri-lá,RS,Xangri-lá (RS)
5000203,Água Clara,MS,Água Clara (MS)
5000252,Alcinópolis,MS,Alcinópolis (MS)
5000609,Amambai,MS,Amambai (MS)
5000708,Anastácio,MS,Anastácio (MS)
5000807,Anaurilândia,MS,Anaurilândia (MS)
5000856,Angélica,MS,Angélica (MS)
5000906,Antônio João,MS,Antônio João (MS)
5001003,Aparecida do Taboado,MS,Aparecida do Taboado (MS)
5001102,Aquidauana,MS,Aquidauana (MS)
5001243,Aral Moreira,MS,Aral Moreira (MS)
5001508,Bandeirantes,MS,Bandeirantes (MS)
5001904,Bataguassu,MS,Bataguassu (MS)
5002001,Batayporã,MS,Batayporã (MS)
5002100,Bela Vista,MS,Bela Vista (MS)
5002159,Bodoquena,MS,Bodoquena (MS)
5002209,Bonito,MS,Bonito (MS)
5002308,Brasilândia,MS,Brasilândia (MS)
5002407,Caarapó,MS,Caarapó (MS)
5002605,Camapuã,MS,Camapuã (MS)
5002704,Campo Grande,MS,Campo Grande (MS)
5002803,Caracol,MS,Caracol (MS)
5002902,Cassilândia,MS,Cassilândia (MS)
5002951,Chapadão do Sul,MS,Chapadão do Sul (MS)
5003108,Corguinho,MS,Corguinho (MS)
5003157,Coronel Sapucaia,MS,Coronel Sapucaia (MS)
5003207,Corumbá,MS,Corumbá (MS)
5003256,Costa Rica,MS,Costa Rica (MS)
5003306,Coxim,MS,Coxim (MS)
5003454,Deodápolis,MS,Deodápolis (MS)
5003488,Dois Irmãos do Buriti,MS,Dois Irmãos do Buriti (MS)
5003504,Douradina,MS,Douradina (MS)
5003702,Dourados,MS,Dourados (MS)
5003751,Eldorado,MS,Eldorado (MS)
5003801,Fátima do Sul,MS,Fátima do Sul (MS)
5003900,Figueirão,MS,Figueirão (MS)
5004007,Glória de Dourados,MS,Glória de Dourados (MS)
5004106,Guia Lopes da Laguna,MS,Guia Lopes da Laguna (MS)
5004304,Iguatemi,MS,Iguatemi (MS)
5004403,Inocência,MS,Inocência (MS)
5004502,Itaporã,MS,Itaporã (MS)
5004601,Itaquiraí,MS,Itaquiraí (MS)
5004700,Ivinhema,MS,Ivinhema (MS)
5004809,Japorã,MS,Japorã (MS)
5004908,Jaraguari,MS,Jaraguari (MS)
5005004,Jardim,MS,Jardim (MS)
5005103,Jateí,MS,Jateí (MS)
5005152,Juti,MS,Juti (MS)
5005202,Ladário,MS,Ladário (MS)
5005251,Laguna Carapã,MS,Laguna Carapã (MS)
5005400,Maracaju,MS,Maracaju (MS)
5005608,Miranda,MS,Miranda (MS)
5005681,Mundo Novo,MS,Mundo Novo (MS)
5005707,Naviraí,MS,Naviraí (MS)
5005806,Nioaque,MS,Nioaque (MS)
5006002,Nova Alvorada do Sul,MS,Nova Alvorada do Sul (MS)
5006200,Nova Andradina,MS,Nova Andradina (MS)
5006259,Novo Horizonte do Sul,MS,Novo Horizonte do Sul (MS)
5006275,Paraíso das Águas,MS,Paraíso das Águas (MS)
5006309,Paranaíba,MS,Paranaíba (MS)
5006358,Paranhos,MS,Paranhos (MS)
5006408,Pedro Gomes,MS,Pedro Gomes (MS)
5006606,Ponta Porã,MS,Ponta Porã (MS)
5006903,Porto Murtinho,MS,Porto Murtinho (MS)
5007109,Ribas do Rio Pardo,MS,Ribas do Rio Pardo (MS)
5007208,Rio Brilhante,MS,Rio Brilhante (MS)
5007307,Rio Negro,MS,Rio Negro (MS)
5007406,Rio Verde de Mato Grosso,MS,Rio Verde de Mato Grosso (MS)
5007505,Rochedo,MS,Rochedo (MS)
5007554,Santa Rita do Pardo,MS,Santa Rita do Pardo (MS)
5007695,São Gabriel do Oeste,MS,São Gabriel do Oeste (MS)
5007703,Sete Quedas,MS,Sete Quedas (MS)
5007802,Selvíria,MS,Selvíria (MS)
5007901,Sidrolândia,MS,Sidrolândia (MS)
5007935,Sonora,MS,Sonora (MS)
5007950,Tacuru,MS,Tacuru (MS)
5007976,Taquarussu,MS,Taquarussu (MS)
5008008,Terenos,MS,Terenos (MS)
5008305,Três Lagoas,MS,Três Lagoas (MS)
5008404,Vicentina,MS,Vicentina (MS)
5100102,Acorizal,MT,Acorizal (MT)
5100201,Água Boa,MT,Água Boa (MT)
5100250,Alta Floresta,MT,Alta Floresta (MT)
5100300,Alto Araguaia,MT,Alto Araguaia (MT)
5100359,Alto Boa Vista,MT,Alto Boa Vista (MT)
5100409,Alto Garças,MT,Alto Garças (MT)
5100508,Alto Paraguai,MT,Alto Paraguai (MT)
5100607,Alto Taquari,MT,Alto Taquari (MT)
5100805,Apiacás,MT,Apiacás (MT)
5101001,Araguaiana,MT,Araguaiana (MT)
5101209,Araguainha,MT,Araguainha (MT)
5101258,Araputanga,MT,Araputanga (MT)
5101308,Arenápolis,MT,Arenápolis (MT)
5101407,Aripuanã,MT,Aripuanã (MT)
5101605,Barão de Melgaço,MT,Barão de Melgaço (MT)
5101704,Barra do Bugres,MT,Barra do Bugres (MT)
5101803,Barra do Garças,MT,Barra do Garças (MT)
5101852,Bom Jesus do Araguaia,MT,Bom Jesus do Araguaia (MT)
5101902,Brasnorte,MT,Brasnorte (MT)
5102504,Cáceres,MT,Cáceres (MT)
5102603,Campinápolis,MT,Campinápolis (MT)
5102637,Campo Novo do Parecis,MT,Campo Novo do Parecis (MT)
5102678,Campo Verde,MT,Campo Verde (MT)
5102686,Campos de Júlio,MT,Campos de Júlio (MT)
5102694,Canabrava do Norte,MT,Canabrava do Norte (MT)
5102702,Canarana,MT,Canarana (MT)
5102793,Carlinda,MT,Carlinda (MT)
5102850,Castanheira,MT,Castanheira (MT)
5103007,Chapada dos Guimarães,MT,Chapada dos Guimarães (MT)
5103056,Cláudia,MT,Cláudia (MT)
5103106,Cocalinho,MT,Cocalinho (MT)
5103205,Colíder,MT,Colíder (MT)
5103254,Colniza,MT,Colniza (MT)
5103304,Comodoro,MT,Comodoro (MT)
5103353,Confresa,MT,Confresa (MT)
5103361,Conquista D'Oeste,MT,Conquista D'Oeste (MT)
5103379,Cotriguaçu,MT,Cotriguaçu (MT)
5103403,Cuiabá,MT,Cuiabá (MT)
5103437,Curvelândia,MT,Curvelândia (MT)
5103452,Denise,MT,Denise (MT)
5103502,Diamantino,MT,Diamantino (MT)
5103601,Dom Aquino,MT,Dom Aquino (MT)
5103700,Feliz Natal,MT,Feliz Natal (MT)
5103809,Figueirópolis D'Oeste,MT,Figueirópolis D'Oeste (MT)
5103858,Gaúcha do Norte,MT,Gaúcha do Norte (MT)
5103908,General Carneiro,MT,General Carneiro (MT)
5103957,Glória D'Oeste,MT,Glória D'Oeste (MT)
5104104,Guarantã do Norte,MT,Guarantã do Norte (MT)
5104203,Guiratinga,MT,Guiratinga (MT)
5104500,Indiavaí,MT,Indiavaí (MT)
5104526,Ipiranga do Norte,MT,Ipiranga do Norte (MT)
5104542,Itanhangá,MT,Itanhangá (MT)
5104559,Itaúba,MT,Itaúba (MT)
5104609,Itiquira,MT,Itiquira (MT)
5104807,Jaciara,MT,Jaciara (MT)
5104906,Jangada,MT,Jangada (MT)
5105002,Jauru,MT,Jauru (MT)
5105101,Juara,MT,Juara (MT)
5105150,Juína,MT,Juína (MT)
5105176,Juruena,MT,Juruena (MT)
5105200,Juscimeira,MT,Juscimeira (MT)
5105234,Lambari D'Oeste,MT,Lambari D'Oeste (MT)
5105259,Lucas do Rio Verde,MT,Lucas do Rio Verde (MT)
5105309,Luciara,MT,Luciara (MT)
5105507,Vila Bela da Santíssima Trindade,MT,Vila Bela da Santíssima Trindade (MT)
5105580,Marcelândia,MT,Marcelândia (MT)
5105606,Matupá,MT,Matupá (MT)
5105622,Mirassol d'Oeste,MT,Mirassol d'Oeste (MT)
