codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque,produto_alvo,enem_media_geral_2024,qtd_participantes_enem_2024,enem_media_2anos,delta_enem_2025_2024
35165578,SISTEMA EDUCACIONAL SOROCABA,3552205,4.0,27,Desafiante (2º-5º local),False,624.1854828660436,107.0,4.0,352.0,0.6797,Polígono,636.9105847953217,114.0,630.7495625942685,-12.72510192927814
52078485,COLEGIO APICE,5218805,4.0,7,Desafiante (2º-5º local),False,642.1192156862745,34.0,2.0,175.0,0.6797,Polígono,657.4941935483871,31.0,649.4518974358975,-15.374977862112587
52038149,INSTITUTO PRESBITERIANO DE EDUCACAO,5208707,24.0,68,Outras posições,False,623.7584397163121,47.0,5.0,164.0,0.6796,Polígono,617.109925925926,45.0,620.5064492753623,6.648513790386119
52091570,COLEGIO METROPOLITANO,5208707,25.0,68,Outras posições,False,636.8915,40.0,2.0,115.0,0.6794,Polígono,631.9225,24.0,635.0281249999999,4.968999999999937
25135430,CENTRO EDUCACIONAL META LTDA,2504009,7.0,20,Outras posições,False,633.1771428571428,14.0,4.0,102.0,0.6794,Polígono,,,633.1771428571428,
52091295,COLEGIO EXPOVEST,5208707,26.0,68,Outras posições,False,619.767288888889,75.0,5.0,224.0,0.6793,Polígono,626.073710691824,53.0,622.3785416666667,-6.306421802935006
41360044,COLEGIO MARISTA SAGRADO CORACAO DE JESUS EI EF M,4101804,2.0,5,Desafiante (2º-5º local),False,630.5234782608696,23.0,3.0,116.0,0.6783,Polígono,611.6791666666667,24.0,620.9008510638298,18.844311594202964
35010002,ESCOLA ESTACAO FINAL COC UNIDADE PLAZA,3549805,11.0,28,Outras posições,False,646.2023255813954,43.0,1.0,176.0,0.6779,Polígono,618.1565217391304,23.0,636.428787878788,28.045803842264945
52069052,COLEGIO ULBRA DE APLICACAO,5211503,3.0,5,Desafiante (2º-5º local),False,619.4255555555555,18.0,5.0,104.0,0.6779,Polígono,,,619.4255555555555,
35103697,NOSSA SENHORA DE SION COLEGIO,3550308,85.0,516,Outras posições,False,636.2866666666666,12.0,3.0,115.0,0.6778,Polígono,627.4251515151516,22.0,630.5527450980393,8.86151515151505
35164768,AJUDANDO A ESCOLHER O SEU CAMINHO COLEGIO AESC,3556206,3.0,6,Desafiante (2º-5º local),False,641.7149999999999,84.0,2.0,212.0,0.6774,Polígono,625.1391011235954,89.0,633.1875144508668,16.575898876404494
32065353,CE LINUS PAULING,3205002,2.0,8,Desafiante (2º-5º local),False,627.8806779661016,59.0,4.0,225.0,0.6773,Polígono,631.7869767441861,43.0,629.5274509803921,-3.9062987780844196
42000262,EDUCANDARIO IMACULADA CONCEICAO,4205407,13.0,30,Outras posições,False,619.2287804878049,41.0,5.0,169.0,0.6773,Polígono,641.4594736842105,38.0,629.9220253164557,-22.230693196405582
15180956,COLEGIO EQUIPE MARCO,1501402,15.0,65,Outras posições,False,634.9967375886525,47.0,3.0,220.0,0.6772,Polígono,,,634.9967375886525,
35103780,COLEGIO RENASCENCA JEWISH AND BILINGUAL,3550308,86.0,516,Outras posições,False,627.7757894736842,19.0,4.0,100.0,0.6769,Polígono,620.0944444444444,18.0,624.038918918919,7.681345029239765
41076290,COLEGIO EDUCACAO DINAMICA,4108304,3.0,12,Desafiante (2º-5º local),False,619.1652,50.0,5.0,222.0,0.6766,Polígono,633.1456910569107,41.0,625.4641025641026,-13.980491056910637
31346209,COLEGIO SOLIDO MEDIO,3143302,7.0,13,Outras posições,False,635.909534883721,43.0,3.0,187.0,0.6763,Polígono,650.092380952381,70.0,644.6953687315635,-14.182846068659956
43123651,COLEGIO ANTONIO ALVES RAMOS,4316907,6.0,12,Outras posições,False,614.8675675675676,37.0,5.0,120.0,0.6761,Polígono,613.082380952381,28.0,614.0985641025641,1.7851866151866034
29396174,ESCOLA NOSSA SENHORA DA LUZ,2927408,24.0,90,Outras posições,False,622.9288135593221,59.0,5.0,206.0,0.676,Polígono,605.0537037037037,72.0,613.1043256997456,17.875109855618348
35437153,OFICINA DO ESTUDANTE COLEGIO,3509502,14.0,47,Outras posições,False,627.4079824561403,228.0,4.0,666.0,0.6753,Polígono,643.2838697318007,174.0,634.2796351575455,-15.875887275660375
33082103,COLEGIO NOSSA SENHORA DO ROSARIO,3304557,102.0,344,Outras posições,False,637.1890625,64.0,2.0,241.0,0.675,Polígono,654.9954838709677,62.0,645.9509523809525,-17.80642137096777
35134259,CENTRO EDUCACIONAL OBJETIVO UNIDADE AQUARIUS,3549904,8.0,27,Outras posições,False,618.8133333333333,47.0,5.0,151.0,0.6749,Polígono,629.9582978723405,47.0,624.3858156028369,-11.14496453900722
35109198,SAGRADA FAMILIA INSTITUTO DE ENSINO,3548807,5.0,10,Desafiante (2º-5º local),False,640.0475,16.0,3.0,108.0,0.6748,Polígono,587.6072727272727,11.0,618.6829629629631,52.44022727272727
35103861,MACKENZIE COLEGIO PRESBITERIANO,3550308,87.0,516,Outras posições,False,635.549366786141,279.0,3.0,981.0,0.6744,Polígono,618.4715028248587,295.0,626.7724157955865,17.077863961282333
33421226,COLEGIO E CURSO PENSI,3304557,104.0,344,Outras posições,False,639.9460606060605,77.0,3.0,245.0,0.6741,Polígono,631.7958064516129,62.0,636.310695443645,8.15025415444768
52103161,COLEGIO INTEGRADO UNIDADE AREIAO,5208707,27.0,68,Outras posições,False,618.6409523809524,42.0,5.0,173.0,0.6741,Polígono,643.3368,25.0,627.8558208955225,-24.69584761904764
26094681,COLEGIO NOSSA SENHORA DA GRACA,2616407,2.0,7,Desafiante (2º-5º local),False,610.0380327868852,61.0,5.0,208.0,0.6738,Polígono,591.0600000000001,62.0,600.4718699186992,18.978032786885137
21195534,ESCOLA CRESCIMENTO,2111300,12.0,47,Outras posições,False,639.6149090909091,55.0,1.0,244.0,0.6735,Polígono,659.056936936937,74.0,650.7677002583979,-19.442027846027827
35109228,SINGULAR UNIDADE SAO CAETANO COLEGIO,3548807,6.0,10,Outras posições,False,635.2674074074074,63.0,3.0,201.0,0.6733,Polígono,638.7084615384615,52.0,636.8233623188405,-3.441054131054102
43092870,UNIDADE ENSINO FUNDACAO EVANGELICA,4313409,1.0,6,Líder local,False,614.4738738738739,37.0,5.0,179.0,0.6732,Polígono,646.9269230769231,26.0,627.8671957671959,-32.453049203049204
35583674,COLEGIO ANGLO CIDADE DE SALTO,3545209,2.0,5,Desafiante (2º-5º local),False,639.6604444444445,45.0,3.0,149.0,0.6728,Polígono,625.986875,32.0,633.9779220779221,13.67356944444441
41377001,ALFA REDE DE ENSINO,4104808,4.0,15,Desafiante (2º-5º local),False,640.9439365079364,105.0,2.0,379.0,0.6728,Polígono,640.8169871794871,104.0,640.8807655502392,0.12694932844931373
41128699,COL CURITIBANO ADVENTISTA BOM RETIRO - EIEFM,4106902,20.0,69,Outras posições,False,618.2296666666666,60.0,5.0,257.0,0.6717,Polígono,620.4564444444444,60.0,619.3430555555555,-2.2267777777777837
15147002,CENTRO DE APRENDIZAGEM CRESCER,1502400,1.0,11,Líder local,False,614.2117283950618,54.0,5.0,230.0,0.6716,Polígono,619.5125,32.0,616.1841085271318,-5.300771604938291
52094502,COLEGIO VERATZ - INSTITUTO DE EDUCACAO ABV LTDA,5205109,2.0,8,Desafiante (2º-5º local),False,640.5665384615385,26.0,2.0,124.0,0.6714,Polígono,691.4137142857143,35.0,669.7411475409835,-50.84717582417579
33193118,COLEGIO E CURSO PENSI,3304557,106.0,344,Outras posições,False,621.8733333333333,42.0,4.0,117.0,0.6712,Polígono,632.9264285714286,28.0,626.2945714285713,-11.053095238095239
21092680,COLEGIO SANTA LUZIA,2105302,4.0,11,Desafiante (2º-5º local),False,618.1155555555555,63.0,5.0,212.0,0.6707,Polígono,624.81125,64.0,621.4897637795275,-6.695694444444484
35463085,DIALOGO ESCOLA DE ENSINO MEDIO,3503208,3.0,13,Desafiante (2º-5º local),False,644.0164285714285,28.0,1.0,121.0,0.6704,Polígono,676.3285714285714,28.0,660.1725,-32.31214285714293
43112803,COLEGIO MARISTA SAO FRANCISCO - ED INF ENS FUND E MEDIO,4315602,2.0,7,Desafiante (2º-5º local),False,621.6237931034483,58.0,4.0,190.0,0.6701,Polígono,629.58765625,64.0,625.8015573770492,-7.9638631465517165
28017773,COL AMERICANO BATISTA,2800308,12.0,43,Outras posições,False,634.6721739130435,46.0,3.0,162.0,0.6698,Polígono,627.024375,32.0,631.5346153846153,7.647798913043516
29034981,COLEGIO SETE DE SETEMBRO,2924009,2.0,3,Desafiante (2º-5º local),False,614.0368181818181,66.0,5.0,259.0,0.6697,Polígono,594.3313675213675,78.0,603.3630324074074,19.70545066045065
35117389,RUI BARBOSA ENSINO MEDIO COLEGIO,3504008,1.0,6,Líder local,False,634.6657142857142,35.0,3.0,146.0,0.6697,Polígono,615.096875,32.0,625.3194029850746,19.56883928571426
35007828,COC VILA YARA UNIDADE II,3534401,3.0,31,Desafiante (2º-5º local),False,639.1777358490566,53.0,2.0,183.0,0.6696,Polígono,649.0956962025316,79.0,645.1134848484849,-9.917960353474996
22023810,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL EMBAIXADOR ESPEDITO DE FREITAS RESENDE,2211001,22.0,52,Outras posições,False,620.6156962025317,79.0,4.0,256.0,0.6695,Polígono,594.7527272727273,77.0,607.85,25.862968929804424
42084695,COLEGIO LEME LTDA,4204608,4.0,11,Desafiante (2º-5º local),False,630.4856375838926,149.0,4.0,429.0,0.6694,Polígono,634.7677619047619,140.0,632.5600230680508,-4.2821243208692295
28020065,COLEGIO SAO PAULO,2800308,13.0,43,Outras posições,False,625.8866666666667,44.0,4.0,145.0,0.6694,Polígono,632.9831666666666,40.0,629.2659523809523,-7.096499999999992
