codigo_escola;NO_ENTIDADE;codigo_municipio;enem_media_geral;qtd_participantes_enem;QT_MAT_MED;indice_infra;score_destaque;produto_alvo
35802086;ALMEIDA JUNIOR INSTITUTO DE EDUCACAO;3523909;623.7371428571429;21.0;45.0;4.0;0.6389;nenhum
33026360;CENTRO EDUCACIONAL MARGARIDA;3300209;623.7254545454545;22.0;87.0;4.0;0.6388;nenhum
53001400;COL SANTA DOROTEIA;5300108;611.6154545454546;22.0;86.0;5.0;0.638;nenhum
35121435;MESON COLEGIO GALILEO GALILEI;3552403;641.1538461538462;13.0;48.0;1.0;0.6379;nenhum
15581900;SISTEMA EDUCACIONAL ACROPOLE BELEM;1501402;607.945;12.0;55.0;5.0;0.6378;nenhum
27051889;COLEGIO SANTA AMELIA UNIDADE GRUTA;2704302;617.793;20.0;76.0;3.0;0.6378;nenhum
31278033;COLEGIO ANGULO DE SETE LAGOAS;3167202;619.523;20.0;79.0;4.0;0.6378;nenhum
24059277;IMPACTO COLEGIO E CURSO;2408102;619.2705263157894;19.0;92.0;4.0;0.6369;nenhum
35130606;ACADEMICO EDUCACIONAL;3526902;637.4086666666667;20.0;45.0;2.0;0.6368;nenhum
33090734;COL JEAN PIAGET;3304904;611.1238095238095;21.0;80.0;5.0;0.6357;nenhum
35100213;MOYE PADRE COLEGIO;3550308;619.0738095238095;14.0;63.0;4.0;0.6356;nenhum
31005673;COLEGIO FREDERICO OZANAM;3106200;606.31;18.0;79.0;5.0;0.6354;nenhum
31007561;REDE DECISAO - UNIDADE SANTA BRANCA;3106200;614.1192307692307;26.0;88.0;4.0;0.6352;nenhum
33074771;ESCOLA PIO XII;3304557;602.7835294117647;17.0;58.0;5.0;0.6352;nenhum
22144668;COLEGIO INOVE;2211001;606.2475862068966;29.0;72.0;5.0;0.6349;nenhum
35125830;ALBERT EINSTEIN COLEGIO;3518404;626.466;10.0;59.0;2.0;0.6343;nenhum
41007808;CENTRO EDUC GLOBAL CEF M;4128104;610.7871428571428;14.0;62.0;5.0;0.6342;nenhum
35313524;COLEGIO CST CARDEAL LIZARTE;3550308;614.2146666666666;15.0;59.0;5.0;0.6328;nenhum
42159857;COLEGIO UNOCHAPECO;4204202;602.4666666666667;18.0;69.0;5.0;0.6328;nenhum
43022316;COLEGIO MARISTA NOSSA SENHORA APARECIDA;4302105;606.9670833333333;16.0;82.0;5.0;0.6327;nenhum
35268173;LACORDAIRE COLEGIO ENSINO MEDIO;3543402;618.46;14.0;52.0;4.0;0.6326;nenhum
16011570;COLEGIO EXPANSIVO;1600303;621.12;16.0;57.0;3.0;0.6323;nenhum
25098349;SECULO COLEGIO E CURSO;2507507;610.5576470588235;17.0;67.0;5.0;0.6322;nenhum
32082193;ESCOLA AMERICA DE VITORIA;3205309;618.288;15.0;34.0;4.0;0.6316;nenhum
35806572;MONTEIRO LOBATO COLEGIO FRANCA UNIDADE II;3516200;635.3551515151515;11.0;65.0;1.0;0.6304;nenhum
50035703;COLEGIO STATUS - UNIDADE II;5002704;635.2982222222222;30.0;90.0;1.0;0.6302;nenhum
35299182;MILLENIUM CONSTRUTIVO COLEGIO;3530607;629.4881818181818;22.0;85.0;3.0;0.63;nenhum
42163137;COLEGIO FLEMING CRICIUMA;4204608;619.9894117647059;17.0;72.0;3.0;0.6296;nenhum
35165323;SAO JOSE CENTRO DE ENSINO;3550308;625.1294736842104;19.0;68.0;3.0;0.629;nenhum
35132559;COLEGIO ANGLO LEONARDO DA VINCI;3550308;623.517037037037;27.0;97.0;3.0;0.627;nenhum
31370614;COLEGIO MASTER MED;3170107;634.7620000000001;30.0;83.0;1.0;0.6269;nenhum
33102899;CENTRO EDUCACIONAL CONSELHEIRO;3303401;608.7366666666667;12.0;41.0;4.0;0.6269;nenhum
33196788;AVANCO CURSO E COLEGIO LTDA;3304557;628.7141333333333;25.0;55.0;1.0;0.6267;nenhum
41130227;COLEGIO NOSSA SENHORA DE SION-SOLITUDE- EIEFEM;4106902;613.2341176470588;17.0;66.0;5.0;0.6258;nenhum
35144186;ITACA COLEGIO;3550308;616.8477777777778;18.0;96.0;4.0;0.6251;nenhum
16002016;COLEGIO SANTA BARTOLOMEA CAPITANIO;1600303;608.3189655172414;29.0;97.0;4.0;0.6242;nenhum
31374628;CENTRO DE ENSINO ADMISSAO;3138203;638.2475000000001;32.0;82.0;1.0;0.6239;nenhum
23182016;COLEGIO ALFA MASTER;2306405;616.432;15.0;41.0;4.0;0.6236;nenhum
35296478;DEGRAUS COLEGIO;3525904;623.9328571428571;14.0;56.0;3.0;0.6231;nenhum
41125657;COLEGIO AGAPE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;4105805;608.852;25.0;99.0;5.0;0.6231;nenhum
24059323;INSTITUTO MARIA AUXILIADORA;2408102;604.6871428571429;14.0;92.0;5.0;0.6221;nenhum
31277177;INST PEDAG CRESCER;3118601;615.9720833333333;16.0;77.0;4.0;0.6214;nenhum
33160163;FORUM CULTURAL;3303302;619.4343589743589;13.0;79.0;3.0;0.6213;nenhum
15140463;COLEGIO SAPIENS;1500602;608.3311111111111;18.0;70.0;5.0;0.6205;nenhum
23462604;VEGA COLEGIO;2304400;615.71;20.0;60.0;4.0;0.6201;nenhum
53002075;REDE EDUCACIONAL FRANCISCANA COL SANTO ANTONIO;5300108;603.4399999999999;27.0;67.0;5.0;0.62;nenhum
33022267;RESOLVE SANTA IGNEZ;3303401;628.8818181818182;11.0;60.0;2.0;0.6199;nenhum
35115083;COLEGIO RESSURREICAO RIBEIRAO PRETO;3543402;623.0;20.0;72.0;3.0;0.6198;nenhum
53017102;COL VISAO;5300108;615.6407407407407;18.0;58.0;4.0;0.6198;nenhum
32066880;CE DARWIN GRANDE VITORIA;3205002;619.75;16.0;61.0;4.0;0.619;nenhum
31374644;APOGEU SISTEMA DE ENSINO;3122306;610.5661538461538;13.0;43.0;4.0;0.6167;nenhum
35123146;COLEGIO LUXON EIEFEM;3538709;607.5857142857143;21.0;76.0;5.0;0.6167;nenhum
33187100;COLEGIO COGITARE;3304904;628.1818181818181;11.0;37.0;2.0;0.6166;nenhum
33124558;INSTITUTO HELENA GOULLART - CAPP;3304557;632.8690909090909;11.0;35.0;2.0;0.6161;nenhum
31096253;COLEGIO BERLAAR IMACULADA CONCEICAO;3143302;607.4144444444444;18.0;76.0;5.0;0.6157;nenhum
26118270;COLEGIO MARIA TEREZA;2611606;599.8207692307692;26.0;79.0;5.0;0.6156;nenhum
35159177;SIDARTA COLEGIO;3513009;632.7177777777778;18.0;77.0;2.0;0.6156;nenhum
25153811;JOAO MACHADO COLEGIO E CURSO;2507507;614.7028571428572;21.0;81.0;4.0;0.6149;nenhum
35810939;SENIOR COLEGIO ENSINO MEDIO;3548500;618.2246153846154;13.0;68.0;3.0;0.6148;nenhum
25131176;COLEGIO DE ENSINO FUNDAMENTAL ANDRADE LTDA;2504009;621.396923076923;13.0;45.0;3.0;0.6139;nenhum
41137833;ESCOLA TRADICAO-EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;4125506;621.2309090909091;11.0;51.0;3.0;0.6136;nenhum
41165055;PREMERE CEM;4115200;627.4739130434782;23.0;92.0;2.0;0.6135;nenhum
43100260;ESC ENS MEDIO ERICO VERISSIMO;4314407;603.1642857142857;28.0;70.0;5.0;0.613;nenhum
28032772;COLEGIO SAN RAFAEL LTDA;2800308;631.8591666666666;24.0;84.0;2.0;0.6127;nenhum
33085854;EDEL - ESC DINAMICA DE ED E LAZER;3304557;620.3866666666667;27.0;60.0;3.0;0.6127;nenhum
31348465;EXCELENCIA TECNICOS;3143302;625.5184615384616;13.0;57.0;3.0;0.6116;nenhum
35497997;PANDORA COLEGIO;3526902;631.0557142857143;28.0;80.0;1.0;0.6116;nenhum
41100700;COLEGIO IMPERATRIZ DONA LEOPOLDINA;4109401;610.5814814814815;18.0;70.0;4.0;0.6116;nenhum
33181217;CENTRO DE ENSINO PRIMA;3302700;635.26;16.0;69.0;1.0;0.6103;nenhum
13093126;COLEGIO MARIA ANGELIM;1302603;620.670909090909;22.0;80.0;3.0;0.6092;nenhum
35134417;EINSTEIN DE ENSINO ORGANIZACAO;3526902;606.1610666666667;25.0;82.0;5.0;0.6092;nenhum
33457239;COLEGIO INTERNACIONAL SIGNORELLI;3304557;604.8458064516129;31.0;88.0;5.0;0.6091;nenhum
21455201;ESCOLA PORTAL DO SABER;2111300;613.8574074074074;18.0;69.0;4.0;0.6083;nenhum
35101710;NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO;3550308;608.9545454545455;11.0;68.0;4.0;0.6081;nenhum
33076510;INSTITUTO GEREMARIO DANTAS;3304557;602.3399999999999;10.0;39.0;5.0;0.6071;nenhum
35369226;CASTANHEIRAS ESCOLA;3547304;602.1926315789474;19.0;76.0;5.0;0.6063;nenhum
26122170;COLEGIO VERA CRUZ RECIFE;2611606;604.5991304347825;23.0;70.0;4.0;0.606;nenhum
31372013;COLEGIO LUNOS EDUCACIONAL;3169901;634.3659259259259;27.0;67.0;1.0;0.606;nenhum
31253936;REDE DE ENSINO GENESIS;3154606;613.3495238095238;14.0;59.0;4.0;0.6055;nenhum
53013921;COL DROMOS;5300108;619.7905263157895;19.0;66.0;3.0;0.6034;nenhum
35568173;VIA SAPIENS EDUCACAO INTEGRADA;3513009;629.4533333333334;26.0;92.0;2.0;0.6032;nenhum
35110668;NOSSA SENHORA DO CARMO INSTITUTO;3518404;604.7475555555556;15.0;61.0;5.0;0.6031;nenhum
11049006;MAPLE BEAR PORTO VELHO;1100205;608.7114285714285;14.0;93.0;5.0;0.603;nenhum
35100171;NOSSA SENHORA DAS DORES COLEGIO;3550308;604.7218390804599;29.0;70.0;5.0;0.6028;nenhum
35114479;JESUS MARIA JOSE COLEGIO;3516200;619.6233333333333;16.0;69.0;3.0;0.6026;nenhum
21286175;COLEGIO BATISTA MARANHENSE;2111300;607.7905376344087;31.0;90.0;4.0;0.602;nenhum
32039999;CE AGOSTINIANO;3205309;608.5370370370371;27.0;80.0;5.0;0.602;nenhum
23071346;INTEGRAL COLEGIO;2304400;600.53;10.0;71.0;5.0;0.6015;nenhum
26193825;COLEGIO EXODO;2603454;608.66;13.0;51.0;4.0;0.601;nenhum
35102015;SAO VICENTE DE PAULO COLEGIO PENHA;3550308;612.2053333333333;15.0;51.0;4.0;0.6005;nenhum
31365424;CASA VIVA EDUCACAO E CULTURA;3106200;614.7963636363637;11.0;46.0;3.0;0.5988;nenhum
23192020;COLEGIO EXITO DO CARIRI SS LTDA;2307304;611.721052631579;19.0;59.0;4.0;0.5981;nenhum
35155779;COLEGIO INTEGRADO VERITAS;3552205;622.3756521739131;23.0;88.0;3.0;0.5978;nenhum
31054011;COLEGIO PRESBITERIANO;3127701;615.0938461538461;26.0;99.0;4.0;0.5977;nenhum
35195972;IAPI COLEGIO;3550308;618.4341666666667;24.0;83.0;3.0;0.5965;nenhum
35304888;TALES DE MILETO COLEGIO;3538709;611.28;10.0;51.0;4.0;0.5964;nenhum
16012100;COLEGIO CONCEITO LTDA;1600303;607.5125;16.0;53.0;4.0;0.5951;nenhum
35142360;ALMEIDA GASPARIN COLEGIO;3518800;607.2028571428572;14.0;47.0;5.0;0.5947;nenhum
35005953;COLEGIO AEON EDUCACIONAL;3548500;631.5580000000001;30.0;85.0;1.0;0.5945;nenhum
35136608;LUMEN VITAE COLEGIO;3550308;617.9175;16.0;82.0;3.0;0.5939;nenhum
35107335;NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO;3550308;603.2533333333333;12.0;75.0;5.0;0.5937;nenhum
33079030;CENTRO EDUC NOVO MUNDO;3304557;602.4009523809524;21.0;62.0;5.0;0.5935;nenhum
35179103;DOMUS SAPIENS COLEGIO UNIDADE I;3525904;614.4384615384615;13.0;52.0;4.0;0.5935;nenhum
35439526;NOVA GERACAO COLEGIO;3549904;631.3871428571429;14.0;49.0;1.0;0.5934;nenhum
28037570;UNI MAIS COLEGIO LTDA;2800308;628.601;20.0;68.0;0.0;0.5932;nenhum
22112596;ORGANIZACAO EDUCACIONAL COLEGIO DEZ LTDA;2207702;626.4883870967742;31.0;92.0;1.0;0.5928;nenhum
35290993;MONFORTE COLEGIO;3550308;606.4294736842105;19.0;83.0;5.0;0.592;nenhum
35109721;SAO JOSE COLEGIO;3548500;610.5704166666667;16.0;73.0;4.0;0.5919;nenhum
29179564;CENTRO EDUCACIONAL EMMANUEL KANT LTDA;2927408;602.3855555555556;18.0;63.0;4.0;0.5918;nenhum
22025383;ESCOLA CIDADAO CIDADA;2211001;605.5328571428571;28.0;87.0;4.0;0.5907;nenhum
23073306;LUIZ BARBOSA MOREIRA PATRONATO PE;2304400;612.2728;25.0;87.0;3.0;0.5904;nenhum
31166090;COL DOM BOSCO;3104007;595.5084210526315;19.0;81.0;5.0;0.5898;nenhum
27215083;ESCOLA DE ENSINO FUNDAMENTAL SANTA CLARA DE ASSIS;2700300;613.2571428571429;28.0;71.0;3.0;0.589;nenhum
33008523;COL JOAO PAULO II;3301009;595.3093333333333;15.0;80.0;5.0;0.589;nenhum
31378291;COLEGIO SARAH DAWSEY;3136702;613.8293333333334;15.0;46.0;4.0;0.5886;nenhum
21017506;COLEGIO SANTA FE;2111300;608.202;10.0;54.0;3.0;0.5881;nenhum
35567632;COC RIBEIRAO PRETO REDE UNICA DE EDUCACAO UNIDADE 02;3543402;625.6243243243243;37.0;95.0;1.0;0.588;nenhum
33173907;SANTA MONICA REDE DE ENSINO - TAQUARA;3304557;608.0014285714286;14.0;54.0;3.0;0.5867;nenhum
35103123;EMECE INTERNACIONAL COLEGIO;3550308;620.1374358974359;13.0;71.0;3.0;0.5865;nenhum
26153084;ESCOLA BLUE SCHOOL;2611606;605.6781818181818;22.0;76.0;4.0;0.5861;nenhum
35112756;MADRE CECILIA COLEGIO;3509502;597.96;20.0;61.0;5.0;0.5855;nenhum
35174087;CARITAS ESCOLA;3550308;597.9296551724137;29.0;77.0;5.0;0.5854;nenhum
43113680;COLEGIO SALESIANO LEAO XIII;4315602;598.6323076923077;26.0;95.0;5.0;0.5845;nenhum
31376051;COLEGIO MAGNIFICAT;3122306;610.8519047619047;14.0;57.0;3.0;0.5834;nenhum
35107499;JESUS MARIA JOSE COLEGIO;3550308;608.984938271605;27.0;77.0;4.0;0.5833;nenhum
35071092;BOM JESUS COLEGIO;3523404;612.2323333333334;20.0;92.0;4.0;0.5814;nenhum
35530785;ESCOLA ALEF PERETZ;3550308;614.9507692307692;26.0;83.0;3.0;0.5806;nenhum
33170347;COLEGIO M3;3304904;623.2717647058824;17.0;91.0;1.0;0.5772;nenhum
31309753;CENTRO EDUCACIONAL EFIGENIA TOBIAS;3106200;607.7818181818182;11.0;48.0;4.0;0.5769;nenhum
27258009;COLEGIO MULTIVISAO;2700300;597.145;24.0;79.0;5.0;0.5762;nenhum
43201717;CENTRO DE ENSINO MEDIO PASTOR DOHMS- UNIDADE DE ENSINO ZONA NORTE;4314902;603.796;15.0;62.0;4.0;0.5759;nenhum
24087505;AMO COLEGIO E CURSO;2408102;610.5552941176471;17.0;43.0;3.0;0.5753;nenhum
35142098;COLEGIO OBJETIVO UNIDADE SUZANO;3552502;610.8613333333334;30.0;86.0;4.0;0.5749;nenhum
27326012;COLEGIO SANTA AMELIA;2704302;603.5105263157895;19.0;73.0;4.0;0.5747;nenhum
35103494;JOAO E RAPHAELA PASSALACQUA COLEGIO;3550308;613.94;16.0;46.0;3.0;0.5735;nenhum
35557961;METROPOLITANA ESCOLA;3543402;609.0677777777778;18.0;91.0;3.0;0.573;nenhum
53013387;C EDUCATIVO PASSIONISTA MAE DA SANTA ESPERANCA;5300108;595.9226666666667;15.0;51.0;5.0;0.5729;nenhum
33026378;CENTRO EDUC TERRA NOVA DE ARARUAMA LTDA;3300209;610.61;14.0;53.0;4.0;0.5728;nenhum
33172234;COLEGIO PRE UNIVERSITARIO MOSAICO;3304524;606.86;11.0;44.0;4.0;0.5722;nenhum
35155871;INSTITUTO MAXIMO DE EDUCACAO;3524402;622.4411764705883;17.0;72.0;2.0;0.5719;nenhum
21093040;CE BALAO MAGICO;2105302;606.5944444444444;18.0;92.0;4.0;0.5717;nenhum
24069140;MUNDIAL COLEGIO E CURSO LTDA;2408102;603.0842857142858;14.0;61.0;4.0;0.5716;nenhum
29455430;EDUCANDARIO NOSSA SENHORA APARECIDA;2905701;596.4073684210526;19.0;84.0;5.0;0.5714;nenhum
35009706;COLEGIO PLANETA UNIDADE II;3548906;626.1241025641026;13.0;46.0;1.0;0.5714;nenhum
35130898;ANCHIETA COLEGIO;3543402;617.0676543209877;27.0;75.0;3.0;0.5712;nenhum
31376850;CENTRO EDUCACIONAL DESAFIO;3105608;618.4747368421052;19.0;60.0;2.0;0.5707;nenhum
35133942;GUARULHOS COLEGIO INTEGRADO;3518800;610.2347826086956;23.0;88.0;4.0;0.5704;nenhum
41071581;ANGLO C EI EF M;4104808;606.1939393939393;22.0;88.0;4.0;0.569;nenhum
31388220;COLEGIO BATISTA MINEIRO - UNIDADE CASTELO II;3106200;612.0266666666666;12.0;98.0;3.0;0.5688;nenhum
35111485;L M P BURINI CENTRO DE APRENDIZAGEM;3507506;612.7226666666667;15.0;60.0;3.0;0.568;nenhum
35115642;LEBISTE COLEGIO;3522208;612.6938461538462;13.0;68.0;3.0;0.5678;nenhum
31054071;COLEGIO NOSSA SENHORA DE LOURDES;3127701;595.0982222222223;15.0;82.0;5.0;0.5677;nenhum
22144137;COLEGIO FRATER;2211001;602.514;10.0;54.0;4.0;0.5675;nenhum
35004904;COLEGIO PENTAGUNUM OBJETIVO JUNDIAI;3525904;616.2255555555555;18.0;53.0;3.0;0.5675;nenhum
35136396;ANTOINE DE SAINT EXUPERY COLEGIO;3550308;621.1914285714286;14.0;73.0;2.0;0.5673;nenhum
35115708;SAINT EXUPERY COLEGIO;3525300;621.1329411764706;17.0;83.0;2.0;0.5672;nenhum
33101469;JD ESC MARIA FUMACA LTDA CENTRO EDUC RENASCER;3301702;604.1679999999999;10.0;54.0;3.0;0.5669;nenhum
31006009;COLEGIO PITAGORAS -CARLOS PRATES;3106200;598.9557894736841;19.0;88.0;5.0;0.5665;nenhum
35800612;REGGIO EMILIA COLEGIO;3550308;617.7261538461538;26.0;87.0;2.0;0.5665;nenhum
35107924;ELIAS ZARZUR COLEGIO;3550308;609.3391304347826;23.0;92.0;4.0;0.5661;nenhum
35807680;VILLA LOBOS COLEGIO;3543402;626.4990909090909;22.0;63.0;0.0;0.5655;nenhum
52021670;MISSAO ALO CRIANCA DE ASSISTENCIA INFANTIL;5201108;608.6806349206349;21.0;88.0;3.0;0.5654;nenhum
35287131;INSTITUTO EDUCACIONAL FORMACAO SUZANO;3552502;612.1773333333333;15.0;53.0;3.0;0.5645;nenhum
35109733;STELLA MARIS COLEGIO;3548500;598.4955555555556;18.0;60.0;5.0;0.5636;nenhum
15560759;COLEGIO BATISTA DE SANTAREM;1506807;604.9042857142857;28.0;87.0;4.0;0.5634;nenhum
33109591;COLEGIO-CURSO TAMANDARE;3304557;615.2692307692307;13.0;70.0;3.0;0.563;nenhum
35138216;SIGMUND FREUD COLEGIO;3550308;611.9505882352942;17.0;49.0;3.0;0.563;nenhum
15038521;COLEGIO SANTO ANTONIO;1501402;591.096;25.0;84.0;5.0;0.5627;nenhum
51073161;COLEGIO INTERDISCIPLINAR DO BRASIL - CEIB;5108402;597.08;17.0;62.0;5.0;0.5615;nenhum
33126000;CENTRO EDUC OLIVIA LIMA E JD DE INF MIRIM LTDA;3304904;608.4092307692307;13.0;75.0;4.0;0.561;nenhum
33087555;COLEGIO ANGELORUM;3304557;597.3;12.0;46.0;4.0;0.5609;nenhum
51069741;INSTITUTO DE ENSINO SAN PETRUS LTDA;5107925;598.0546666666667;10.0;58.0;5.0;0.5609;nenhum
35150587;COLEGIO METROPOLITANO;3538709;616.3358974358973;13.0;55.0;2.0;0.5608;nenhum
33036675;COLEGIO OSVALDO AFONSO;3300100;601.22;11.0;29.0;5.0;0.5606;nenhum
24089133;OVER COLEGIO E CURSO;2408102;619.8533333333334;21.0;80.0;1.0;0.5603;nenhum
23165049;COLEGIO BATISTA DO CARIRI;2307304;594.81375;16.0;50.0;5.0;0.5602;nenhum
51052326;COLEGIO ADVENTISTA DE RONDONOPOLIS;5107602;600.3471428571429;28.0;96.0;4.0;0.5597;nenhum
29482240;COLEGIO SAO JOSE LTDA;2903201;604.4025;16.0;89.0;4.0;0.5596;nenhum
50036424;REFERENCIAL CURSOS LTDA;5002704;619.7611363636364;88.0;94.0;1.0;0.5595;nenhum
21261253;UNIVERSIDADE INFANTIL RIVANDA BERENICE LTDA;2111300;596.8306666666666;25.0;87.0;4.0;0.5591;nenhum
23194669;ESPACO ABERTO;2304400;604.3231578947368;19.0;87.0;4.0;0.5588;nenhum
31368113;COLEGIO SUPER MAIS;3131703;615.7820689655173;29.0;63.0;2.0;0.5587;nenhum
53005945;COL APROVACAO GENIO;5300108;615.768;10.0;65.0;2.0;0.5586;nenhum
31260631;COL EDNA RORIZ;3106200;596.7255555555556;12.0;53.0;4.0;0.5582;nenhum
22026029;CONEXAO COLEGIO LTDA;2211001;606.1811764705882;17.0;54.0;3.0;0.558;nenhum
35140041;ESCOLA CRISTA BATISTA REGULAR;3549904;610.717037037037;27.0;81.0;3.0;0.5578;nenhum
32064101;COLEGIO CONHECER;3204906;594.0871428571428;14.0;65.0;5.0;0.5562;nenhum
35135562;SANTA BARBARA COLEGIO;3550308;603.7876923076923;13.0;57.0;4.0;0.5562;nenhum
35288792;VIVENDA ESCOLA DE EDUCACAO E ENSINO;3516200;618.99;18.0;63.0;1.0;0.5561;nenhum
25075551;INST SANTO ANTONIO;2504009;615.1922222222223;18.0;63.0;2.0;0.5554;nenhum
35118990;VACCARO COLEGIO;3550308;603.5675;24.0;75.0;4.0;0.5554;nenhum
17055741;COLEGIO INTELECTUS;1702109;603.5604166666667;16.0;72.0;4.0;0.5553;nenhum
21599688;CENTRO EDUCACIONAL CEFA EDUCA;2103000;599.6775;24.0;84.0;4.0;0.5549;nenhum
42119529;COLEGIO ALPHA;4216602;610.4200000000001;35.0;98.0;3.0;0.5549;nenhum
33138290;COLEGIO CURSO INTELLECTUS - UNIDADE VILA ISABEL;3304557;614.6274999999999;16.0;82.0;1.0;0.5546;nenhum
29301505;COLEGIO NOSSA SENHORA DA VITORIA;2913606;618.6672727272727;22.0;65.0;1.0;0.5545;nenhum
52106748;ATOMO ENEM E PRE VESTIBULAR;5218805;614.9883333333333;12.0;45.0;2.0;0.5544;nenhum
26112558;ACADEMIA SANTA GERTRUDES;2609600;593.7918181818181;22.0;88.0;5.0;0.5542;nenhum
31251763;COLEGIO BATISTA DE IPATINGA;3131307;603.1189999999999;20.0;37.0;4.0;0.5524;nenhum
31320404;ESCOLA DA SERRA;3106200;595.9557894736841;19.0;74.0;4.0;0.5523;nenhum
26179890;COLEGIO BATISTA EM CARUARU;2604106;600.0269047619048;28.0;95.0;4.0;0.5516;nenhum
31376310;COLEGIO NIEDE GUIDON;3118601;599.0166666666667;12.0;48.0;4.0;0.551;nenhum
53002636;BLUE SCHOOL EDUCACIONAL;5300108;606.295;32.0;99.0;4.0;0.5503;nenhum
25128558;APOIO EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;2507507;618.2516666666667;12.0;63.0;2.0;0.5498;nenhum
17055539;COLEGIO NABLA E VESTIBULARES;1721000;616.22;23.0;75.0;1.0;0.5489;nenhum
52064786;COLEGIO DR JAMIL SEBBA;5205109;614.1497222222223;24.0;67.0;2.0;0.5484;nenhum
21287120;COLEGIO OBJETIVO;2111300;613.2463157894737;19.0;68.0;2.0;0.5483;nenhum
26127750;COLEGIO DULCE DE SOUZA LEAO LTDA;2611606;595.9452631578948;19.0;85.0;5.0;0.5482;nenhum
52085414;COLEGIO EXATO;5201108;609.0784615384616;13.0;61.0;3.0;0.5482;nenhum
15097250;CENTRO INTEGRADO PRIMEIROS PASSOS;1501402;588.478947368421;19.0;70.0;5.0;0.5479;nenhum
35166005;VERITAS ENSINO MEDIO;3552205;595.875;16.0;60.0;5.0;0.5477;nenhum
31006165;CENTRO EDUCACIONAL PIO XII;3106200;594.9971428571429;21.0;93.0;5.0;0.5476;nenhum
23243597;ANDELINE COSTA COLEGIO;2304400;605.3633333333333;18.0;92.0;4.0;0.5459;nenhum
43092519;COLEGIO SINODAL DA PAZ;4313409;588.179090909091;22.0;99.0;5.0;0.5458;nenhum
52218350;COLEGIO NOVA EPOCA;5208707;613.8261538461538;13.0;40.0;2.0;0.5456;nenhum
35102350;SANTA INES COLEGIO DE;3550308;601.938947368421;19.0;67.0;4.0;0.5446;nenhum
35151841;IDEAL SAO PAULO COLEGIO UNIDADE I E II;3550308;598.49125;16.0;58.0;5.0;0.544;nenhum
35429673;NEC INSTITUTO EDUCACIONAL;3530607;608.1073684210527;19.0;95.0;3.0;0.543;nenhum
53010507;C EDUCACIONAL RENASCENCA;5300108;609.3136842105264;19.0;89.0;2.0;0.5427;nenhum
33189846;COLEGIO E CURSO RESOLVE RIO DAS OSTRAS;3304524;595.0763636363637;11.0;85.0;5.0;0.5426;nenhum
26127091;COLEGIO DOURADO;2611606;607.8066666666667;18.0;66.0;3.0;0.5415;nenhum
33152098;COLEGIO ALFREDO BACKER;3304904;601.5019047619048;21.0;98.0;4.0;0.5411;nenhum
31296261;ESCOLA MODELO;3145208;601.3873684210527;19.0;77.0;4.0;0.5404;nenhum
23025310;COLEGIO MARIA IMACULADA;2312908;597.0653333333333;25.0;68.0;4.0;0.5402;nenhum
25097628;EXTERNATO SANTA DOROTEIA;2507507;608.6831578947368;19.0;75.0;2.0;0.5391;nenhum
28007050;COLEGIO OPCAO;2802908;601.17375;16.0;51.0;4.0;0.5387;nenhum
35134788;PUERI DOMUS ESCOLA ITAIM UNIDADE II;3550308;593.7982222222222;15.0;61.0;4.0;0.5387;nenhum
35139683;OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE II;3548500;610.8317857142857;56.0;66.0;3.0;0.5386;nenhum
33191956;ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO - OSORIO;3304557;612.1800000000001;21.0;63.0;0.0;0.5382;nenhum
35111569;IMACULADA CONCEICAO INSTITUTO;3522307;612.0748387096775;31.0;86.0;2.0;0.5374;nenhum
35124175;GIORDANO BRUNO COLEGIO;3550308;594.1978947368422;19.0;59.0;5.0;0.5368;nenhum
22124888;COLEGIO CASTRO ALVES;2211001;606.4545454545455;11.0;41.0;3.0;0.5353;nenhum
29201969;COLEGIO MARIA JOSE;2930709;618.7123076923077;13.0;83.0;1.0;0.5353;nenhum
25130730;SECULO COLEGIO E CURSO;2507507;596.7190909090909;22.0;68.0;5.0;0.5346;nenhum
35809111;ATENEU COLEGIO;3534401;610.1733333333333;12.0;51.0;3.0;0.5342;nenhum
33105758;CENTRO EDUCACIONAL DI MAGGIO;3304557;612.28375;16.0;70.0;0.0;0.5338;nenhum
29318297;COOPERATIVA DE TRABALHO DOS PROFISSIONAIS EM EDUCACAO DE EUNAPOLIS - COOEDUC EUNAPOLIS;2910727;606.116;25.0;99.0;3.0;0.5323;nenhum
35107219;REGINA MUNDI COLEGIO;3550308;606.0699999999999;20.0;84.0;3.0;0.532;nenhum
35196976;NOVA GERACAO ESCOLA INTERNACIONAL;3518701;609.5835294117647;17.0;57.0;3.0;0.5315;nenhum
15180654;ALICERCE EDUCACIONAL;1504208;592.5671428571429;14.0;47.0;4.0;0.5312;nenhum
29478952;COLEGIO GENOMA;2931350;604.5988235294118;17.0;80.0;3.0;0.5311;nenhum
