codigo_escola;NO_ENTIDADE;codigo_municipio;rank_municipio;n_escolas_confiaveis_municipio;segmento_comercial;rede_propria_poliedro;enem_media_geral;qtd_participantes_enem;indice_infra;QT_MAT_MED;score_destaque;produto_alvo;enem_media_geral_2024;qtd_participantes_enem_2024;enem_media_2anos;delta_enem_2025_2024;cidade;UF;score_priorizacao_cidade;distrito;LATITUDE;LONGITUDE;cep;bairro;granularidade_geo;renda_mediana_responsavel;renda_categoria;sistema_ensino_identificado;confianca;ja_cliente_poliedro_qualquer_marca
51088835;FARINA SISTEMA DE ENSINO;5103403;4,0;27;Desafiante (2º-5º local);False;668,8835294117647;51,0;2,0;142,0;0,783;Poliedro;668,7826923076923;52,0;668,8326213592233;0,1008371040724114;Cuiabá;MT;0,8046;Cuiabá;-15,6065901;-56,0799942;78010500;AREÃO;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);próprio (Farina Sistema de Ensino);confirmado;False
35004269;COLEGIO POLIEDRO;3509502;7,0;47;Outras posições;True;676,85985428051;183,0;3,0;635,0;0,783;Poliedro;678,8515268817204;155,0;677,7731952662721;-1,9916726012103252;Campinas;SP;0,82;Campinas;-22,8874013;-47,058476;13076011;TAQUARAL;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Poliedro;confirmado;True
33027404;ESCOLA CANTO DOS PASSAROS;3300704;2,0;12;Desafiante (2º-5º local);False;647,8538666666667;50,0;4,0;158,0;0,783;Poliedro;681,1794736842105;38,0;662,2444696969698;-33,3256070175438;Cabo Frio;RJ;0,601;Cabo Frio;-22,88323675;-42,04224807;28911220;PARQUE BURLE;nao_aplicavel;1900,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
43213995;FLEMING SERVICOS EDUCACIONAIS LTDA;4314902;18,0;61;Outras posições;False;680,9870588235294;85,0;2,0;201,0;0,783;Poliedro;668,2895238095238;63,0;675,582027027027;12,697535014005666;Porto Alegre;RS;0,9276;Porto Alegre;;;90420132;RIO BRANCO;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);próprio (Fleming Educação, preparatório para Medicina);provavel_proprio;False
35010473;MAPLE BEAR JUNDIAI;3525904;2,0;31;Desafiante (2º-5º local);False;665,99;10,0;3,0;46,0;0,783;Poliedro;;;665,99;;Jundiaí;SP;0,825;Jundiaí;;;13211410;JARDIM SANTA TERESA;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);não identificado;provavel_proprio;False
35142736;ESCOLA DA VILA VILA DAS JUVENTUDES;3550308;42,0;516;Outras posições;False;653,1287777777778;60,0;4,0;203,0;0,783;Poliedro;640,9363768115942;46,0;647,8377358490567;12,19240096618364;São Paulo;SP;0,8116;Vila Sônia;-23,6033102;-46,7453686;5503010;BUTANTA;distrito;4000,0;Média-Alta (R$ 3.000-4.999);próprio (projeto pedagógico construtivista autoral);provavel_proprio;False
31384828;COLEGIO OPCAO - UNIDADE II;3170107;6,0;13;Outras posições;False;665,7046153846154;13,0;3,0;82,0;0,782;Poliedro;;;665,7046153846154;;Uberaba;MG;0,7922;Uberaba;;;38017380;ESTADOS UNIDOS;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);próprio (Colégio Opção, material exclusivo bilíngue);provavel_proprio;False
13313231;ESCOLAS IDAAM;1302603;8,0;49;Outras posições;False;695,452;25,0;1,0;123,0;0,782;Poliedro;561,3536;25,0;628,4028;134,09839999999997;Manaus;AM;0,5729;Manaus;-3,029748034;-59,97437362;69095200;CIDADE NOVA;nao_aplicavel;1500,0;Baixa (< R$ 1.800);não identificado;provavel_proprio;False
35112318;SAO JOSE EXTERNATO;3504107;1,0;11;Líder local;False;642,082;30,0;5,0;136,0;0,782;Poliedro;645,6744444444445;24,0;643,6786419753087;-3,5924444444444816;Atibaia;SP;0,7617;Atibaia;-23,1115423;-46,558772;12940214;JARDIM BRASIL;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Poliedro;confirmado;True
35132780;CIDADE DE ARACATUBA COLEGIO;3502804;2,0;13;Desafiante (2º-5º local);False;653,0677419354838;31,0;4,0;96,0;0,782;Poliedro;671,9875;40,0;663,7267605633803;-18,919758064516145;Araçatuba;SP;0,7111;Araçatuba;-21,2138679;-50,4282001;16015280;JARDIM SUMARE;nao_aplicavel;2100,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
31358266;COLEGIO FENIX DE ENSINO FUNDAMENTAL E ENSINO MEDIO;3152501;5,0;10;Desafiante (2º-5º local);False;680,4727272727273;22,0;2,0;74,0;0,782;Poliedro;660,3857142857144;21,0;670,6627906976745;20,08701298701294;Pouso Alegre;MG;0,726;Pouso Alegre;-22,231769;-45,933083;37550114;CENTRO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
35106148;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;3550308;43,0;516;Outras posições;False;653,0043333333333;80,0;4,0;333,0;0,782;Poliedro;660,4478571428572;84,0;656,8168699186992;-7,443523809523867;São Paulo;SP;0,8116;Moema;-23,6011151;-46,6638377;4523011;MOEMA;distrito;10001,0;Alta (≥ R$ 5.000);não identificado;nao_identificado;False
31180602;COLEGIO BATISTA DE VARGINHA;3170701;3,0;7;Desafiante (2º-5º local);False;652,9966037735849;53,0;4,0;227,0;0,782;Poliedro;647,5111111111111;54,0;650,2282242990655;5,485492662473803;Varginha;MG;0,6904;Varginha;-21,5617229;-45,4395274;37006100;VILA NOGUEIRA;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);não identificado;provavel_proprio;False
43105076;COLEGIO SANTA TERESA DE JESUS PORTO ALEGRE;4314902;19,0;61;Outras posições;False;637,9257894736842;38,0;5,0;133,0;0,782;Poliedro;606,3371241830065;51,0;619,8244194756554;31,58866529067768;Porto Alegre;RS;0,9276;Porto Alegre;-30,09809698;-51,22978492;91740000;CAVALHADA;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);próprio (Rede Teresiana - Companhia Santa Teresa de Jesus);provavel_proprio;False
35112586;NOSSA SRA AUXILIADORA COLEGIO SALESIANO;3509502;8,0;47;Outras posições;False;641,9722962962963;45,0;5,0;165,0;0,782;Poliedro;630,6811695906433;57,0;635,6625490196078;11,291126705653028;Campinas;SP;0,82;Campinas;-22,882813;-47,058137;13075270;JARDIM NOSSA SENHORA AUXILIADORA;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);não identificado;provavel_proprio;False
35137881;ATIBAIA COLEGIO INTEGRADO DE;3504107;2,0;11;Desafiante (2º-5º local);False;665,2660869565217;23,0;3,0;85,0;0,781;Poliedro;685,7906451612904;31,0;677,0487037037038;-20,52455820476871;Atibaia;SP;0,7617;Atibaia;-23,1247511;-46,5525604;12942140;ITAPETINGA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Objetivo;confirmado;False
26152630;GGE VESTIBULARES;2611606;17,0;76;Outras posições;False;675,9902040816326;49,0;3,0;259,0;0,781;Poliedro;669,6128253968254;105,0;671,6419913419913;6,377378684807127;Recife;PE;0,9162;Recife;-8,059118;-34,90194;50720001;MADALENA;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);próprio (Sistema GGE de Ensino);confirmado;False
35802839;ARBOS COLEGIO UNIDADE MARECHAL DEODORO;3548807;2,0;10;Desafiante (2º-5º local);False;675,949918699187;41,0;3,0;174,0;0,781;Poliedro;674,9529629629629;18,0;675,6457627118644;0,9969557362240948;São Caetano do Sul;SP;0,8753;São Caetano do Sul;-23,61749557;-46,56518829;9541300;SANTA PAULA;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);SAS (Arco Educação);confirmado;False
33192260;LATTOS COLEGIO E VESTIBULARES;3304557;64,0;344;Outras posições;False;652,9326126126126;37,0;4,0;173,0;0,781;Poliedro;659,3272727272727;66,0;657,0301618122977;-6,3946601146600415;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;;;20735130;MÉIER;bairro;4500,0;Média-Alta (R$ 3.000-4.999);próprio (proposta pedagógica autoral);provavel_proprio;False
31127965;COL JESUS MARIA JOSE;3151800;3,0;7;Desafiante (2º-5º local);False;652,9084848484848;44,0;4,0;125,0;0,781;Poliedro;663,688947368421;38,0;657,9043089430894;-10,780462519936236;Poços de Caldas;MG;0,7896;Poços de Caldas;-21,7924917;-46,5656017;37701001;CENTRO;nao_aplicavel;2200,0;Média (R$ 1.800-2.999);SAS (Arco Educação);confirmado;False
35100419;ZETA SISTEMA DE ENSINO DE BIRIGUI;3506508;2,0;6;Desafiante (2º-5º local);False;647,4641379310344;29,0;4,0;104,0;0,781;Poliedro;634,0640000000001;30,0;640,6505084745763;13,400137931034353;Birigui;SP;0,5389;Birigui;-21,2922207;-50,343508;16200060;CENTRO;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
50035088;COLEGIO MAESTRIA - ENEM E VESTIBULARES;5002704;5,0;31;Desafiante (2º-5º local);False;674,5422641509433;53,0;1,0;211,0;0,781;Poliedro;676,6544;50,0;675,5675728155339;-2,112135849056699;Campo Grande;MS;0,789;Campo Grande;;;79021050;SANTA FÉ;nao_aplicavel;9000,0;Alta (≥ R$ 5.000);Poliedro;confirmado;True
33183031;ESCOLA SA PEREIRA;3304557;65,0;344;Outras posições;False;641,0128571428571;14,0;4,0;98,0;0,78;Poliedro;632,5;17,0;636,3445161290323;8,512857142857115;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,9514;-43,19257;22260100;BOTAFOGO;bairro;8000,0;Alta (≥ R$ 5.000);próprio (escola construtivista);provavel_proprio;False
33150931;COLEGIO E CURSO PENSI;3303302;10,0;42;Outras posições;False;655,3420987654321;162,0;3,0;236,0;0,78;Poliedro;653,6934761904762;140,0;654,5778366445916;1,6486225749558798;Niterói;RJ;0,9692;Niterói;-22,8991;-43,10792;24220031;ICARAI;nao_aplicavel;8200,0;Alta (≥ R$ 5.000);Sistema Eleva (Eleva Educação);confirmado;False
25093096;COLEGIO PIO XI;2507507;10,0;55;Outras posições;False;641,7004347826087;69,0;5,0;216,0;0,78;Poliedro;662,0492307692307;39,0;649,0486111111111;-20,348795986622008;João Pessoa;PB;0,8675;João Pessoa;-7,077188;-34,84069;58036105;AEROCLUBE;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);não identificado;nao_identificado;False
42000670;ASAV - COLEGIO CATARINENSE;4205407;4,0;30;Desafiante (2º-5º local);False;637,6192342342342;148,0;5,0;514,0;0,78;Poliedro;660,5356639566396;123,0;648,020418204182;-22,916429722405383;Florianópolis;SC;0,9306;Florianópolis;-27,58869822;-48,55388043;88015130;CENTRO;nao_aplicavel;7500,0;Alta (≥ R$ 5.000);próprio (pedagogia jesuíta — RJE);confirmado;False
33168202;CENTRO EDUCACIONAL PRE UNIVERSITARIO;3300209;2,0;10;Desafiante (2º-5º local);False;652,3455319148936;47,0;4,0;105,0;0,78;Poliedro;666,5273076923077;52,0;659,7945454545455;-14,181775777414032;Araruama;RJ;0,4822;Araruama;-22,87234;-42,33831;28979144;CENTRO;nao_aplicavel;1500,0;Baixa (< R$ 1.800);SAS-Bahiense (Arco Educação);confirmado;False
29182654;COLEGIO SS SACRAMENTO;2927408;14,0;90;Outras posições;False;641,6614999999999;40,0;5,0;149,0;0,78;Poliedro;645,3430000000001;60,0;643,8704;-3,681500000000142;Salvador;BA;0,7909;Salvador;-12,9904499;-38,5184662;40100000;GARCIA;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);não identificado;provavel_proprio;False
35125436;SAPIENS CURSO E COLEGIO;3548906;4,0;15;Desafiante (2º-5º local);False;664,6179487179487;39,0;3,0;127,0;0,78;Poliedro;682,9852830188679;53,0;675,1991304347827;-18,3673343009192;São Carlos;SP;0,8182;São Carlos;-22,0122053;-47,8982718;13560240;CENTRO;nao_aplicavel;2925,0;Média (R$ 1.800-2.999);Poliedro;confirmado;True
21292990;AUDAZ COLEGIO LTDA;2111300;8,0;47;Outras posições;False;657,96;16,0;4,0;34,0;0,779;Poliedro;;;657,96;;São Luís;MA;0,7058;São Luís;;;65075045;CALHAU;nao_aplicavel;1300,0;Baixa (< R$ 1.800);Sistema Bernoulli de Ensino;confirmado;False
33042560;COL NS DO CARMO;3305802;3,0;10;Desafiante (2º-5º local);False;641,4559999999999;10,0;5,0;55,0;0,779;Poliedro;572,7233333333334;10,0;607,0896666666666;68,73266666666655;Teresópolis;RJ;0,792;Teresópolis;-22,4143715;-42,971572;25963260;JARDIM EUROPA;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);Bernoulli;confirmado;False
35431436;LICEU CONTEMPORANEO ENSINO MEDIO;3543402;9,0;38;Outras posições;False;637,4346153846153;52,0;5,0;174,0;0,779;Poliedro;634,1286956521739;46,0;635,8828571428571;3,3059197324414527;Ribeirão Preto;SP;0,9014;Ribeirão Preto;-21,1664512;-47,8204213;14050440;VILA TIBERIO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);não identificado;nao_identificado;False
31007498;COLEGIO FRANCISCANO CORACAO DE MARIA;3106200;46,0;110;Outras posições;False;636,2830769230769;26,0;5,0;89,0;0,779;Poliedro;608,1864;25,0;622,5101960784315;28,09667692307687;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,81400061;-43,9740051;31535510;SAO JOAO BATISTA;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);SM (Editora SM);confirmado;False
15172201;CENTRO EDUCACIONAL ESCREVA COM LTDA;1504208;3,0;9;Desafiante (2º-5º local);False;656,9227272727273;66,0;3,0;153,0;0,779;Poliedro;680,5021739130434;46,0;666,6071428571429;-23,579446640316064;Marabá;PA;0,5206;Marabá;-5,352622429;-49,13703659;68507765;NOVA MARABA;nao_aplicavel;1300,0;Baixa (< R$ 1.800);SAS (Arco Educação);confirmado;False
33180385;COLEGIO PH;3303302;11,0;42;Outras posições;False;694,6105797101449;138,0;0,0;145,0;0,778;Poliedro;694,7735;160,0;694,6980536912753;-0,1629202898551511;Niterói;RJ;0,9692;Niterói;;;24230091;ICARAÍ;nao_aplicavel;8200,0;Alta (≥ R$ 5.000);pH (Cogna/SOMOS);confirmado;False
51016443;COLEGIO AVANCADO DE DESENVOLVIMENTO EDUCACIONAL;5107909;1,0;7;Líder local;False;657,8776190476191;42,0;4,0;121,0;0,778;Poliedro;653,0722222222222;36,0;655,6597435897436;4,805396825396883;Sinop;MT;0,6579;Sinop;-11,85973439;-55,51818254;78556260;JARDIM MARINGÁ;nao_aplicavel;7000,0;Alta (≥ R$ 5.000);próprio (Colégio CAD, filosofia institucional própria);provavel_proprio;False
31004171;COLEGIO NOSSA SENHORA DAS DORES;3106200;47,0;110;Outras posições;False;636,1278947368421;38,0;5,0;108,0;0,778;Poliedro;646,962015503876;43,0;641,879341563786;-10,834120767033935;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,91578724;-43,93121791;30150220;FLORESTA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);próprio (rede confessional, Congregação São João Batista);provavel_proprio;False
53020600;COL FLEMING AGUAS CLARAS;5300108;22,0;117;Outras posições;False;664,633;40,0;2,0;94,0;0,778;Poliedro;;;664,633;;Brasília;DF;0,9278;Brasília;;;71917180;AGUAS CLARAS;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);próprio (Fleming Educação, preparatório para Medicina);provavel_proprio;False
41063309;COL PONTAGROSSENSE-EDUC INF ENS FUND ENS MED;4119905;2,0;14;Desafiante (2º-5º local);False;652,0256756756756;74,0;4,0;262,0;0,778;Poliedro;657,1611711711712;74,0;654,5934234234234;-5,135495495495547;Ponta Grossa;PR;0,5848;Ponta Grossa;-25,0895814;-50,15786086;84010370;CENTRO;nao_aplicavel;4600,0;Média-Alta (R$ 3.000-4.999);SAE Digital;confirmado;False
41030095;PREMIER C - EI EF M;4113700;4,0;24;Desafiante (2º-5º local);False;641,3193220338984;59,0;5,0;189,0;0,778;Poliedro;620,3958333333333;40,0;632,8653872053872;20,923488700565144;Londrina;PR;0,8372;Londrina;-23,32991193;-51,17441066;86050490;GLEBA FAZENDA PALHANO;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);Mackenzie;confirmado;False
33182108;COLEGIO E CURSO PRW;3303906;3,0;19;Desafiante (2º-5º local);False;691,8580952380953;42,0;1,0;148,0;0,778;Poliedro;678,8383870967742;62,0;684,0963461538462;13,019708141321075;Petrópolis;RJ;0,8097;Petrópolis;;;25685060;CENTRO;nao_aplicavel;1900,0;Média (R$ 1.800-2.999);próprio;confirmado;False
43123988;COLEGIO RIACHUELO;4316907;3,0;12;Desafiante (2º-5º local);False;693,5887096774194;62,0;2,0;262,0;0,778;Poliedro;693,2560784313725;68,0;693,4147179487179;0,3326312460468443;Santa Maria;RS;0,809;Santa Maria;-29,68548;-53,80645;97010004;CENTRO;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);Anglo (Cogna/SOMOS);confirmado;False
35130217;ESCOLA CARANDA VIVA VIDA;3550308;44,0;516;Outras posições;False;657,6666666666666;27,0;4,0;100,0;0,778;Poliedro;665,4384615384616;13,0;660,1925;-7,771794871795009;São Paulo;SP;0,8116;Saúde;-23,594983;-46,6497822;4050011;MIRANDOPOLIS;distrito;6000,0;Alta (≥ R$ 5.000);próprio (Carandá Educação, pedagogia progressista);provavel_proprio;False
35463279;VITAL BRAZIL COLEGIO;3550308;45,0;516;Outras posições;False;721,622794117647;136,0;1,0;401,0;0,778;Poliedro;719,4730841121495;107,0;720,6762139917696;2,149710005497468;São Paulo;SP;0,8116;Butantã;-23,57224508;-46,74279709;5359000;VILA BUTANTA;distrito;5000,0;Alta (≥ R$ 5.000);próprio (proposta pedagógica autoral, trilhas de conhecimento);provavel_proprio;False
42121191;COLEGIO POSITIVO JOINVILLE;4209102;2,0;14;Desafiante (2º-5º local);False;651,8408602150537;155,0;4,0;497,0;0,777;Poliedro;663,1724747474747;132,0;657,052613240418;-11,331614532420986;Joinville;SC;0,7075;Joinville;-26,30508;-48,85743;89203078;ATIRADORES;nao_aplicavel;8000,0;Alta (≥ R$ 5.000);Positivo (Arco Educação);confirmado;False
31006424;COLEGIO FRANCISCANO SAGRADA FAMILIA;3106200;48,0;110;Outras posições;False;635,8399999999999;55,0;5,0;191,0;0,777;Poliedro;;;635,8399999999999;;Belo Horizonte;MG;0,9738;Belo Horizonte;-19,9025;-43,96696;31230000;CAICARAS;nao_aplicavel;3500,0;Média-Alta (R$ 3.000-4.999);Bernoulli;confirmado;False
24089150;OVER COLEGIO E CURSO;2408003;3,0;14;Desafiante (2º-5º local);False;644,5565517241379;29,0;4,0;106,0;0,777;Poliedro;639,447619047619;21,0;642,4108;5,108932676518862;Mossoró;RN;0,5769;Mossoró;;;59612012;NOVA BETANIA;nao_aplicavel;4500,0;Média-Alta (R$ 3.000-4.999);SAS (Arco Educação);confirmado;False
33120986;COOPERATIVA EDUCACIONAL ESCOLA FRIBOURG;3303401;6,0;15;Outras posições;False;646,3161904761904;21,0;4,0;79,0;0,777;Poliedro;616,3264;25,0;630,0173913043478;29,989790476190365;Nova Friburgo;RJ;0,7816;Nova Friburgo;-22,30697;-42,53885;28623440;OLARIA;nao_aplicavel;1600,0;Baixa (< R$ 1.800);Poliedro;confirmado;True
35112773;IMACULADA INSTITUTO EDUCACIONAL;3509502;9,0;47;Outras posições;False;641,1178666666667;50,0;5,0;184,0;0,777;Poliedro;656,7020833333333;48,0;648,7509523809524;-15,584216666666634;Campinas;SP;0,82;Campinas;-22,889964;-47,0623148;13020433;BOTAFOGO;nao_aplicavel;3000,0;Média-Alta (R$ 3.000-4.999);Bernoulli;confirmado;False
35004215;COESO EDUC;3549805;5,0;28;Desafiante (2º-5º local);False;663,5529411764705;17,0;3,0;72,0;0,777;Poliedro;642,1115789473685;19,0;652,2366666666667;21,441362229102083;São José do Rio Preto;SP;0,8136;São José do Rio Preto;-20,8332759;-49,3907445;15085400;JARDIM WALKIRIA;nao_aplicavel;2500,0;Média (R$ 1.800-2.999);UNOi;confirmado;False
42091560;COLEGIO MARISTA SAO LUIS EI EF EM;4208906;2,0;7;Desafiante (2º-5º local);False;654,5699999999999;62,0;3,0;228,0;0,777;Poliedro;639,948717948718;52,0;647,9006432748539;14,621282051281923;Jaraguá do Sul;SC;0,5822;Jaraguá do Sul;-26,48585367;-49,08334237;89251700;CENTRO;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);Marista (FTD, rede fechada);confirmado;False
35008727;ESCOLA NOVA LOURENCO CASTANHO;3550308;46,0;516;Outras posições;False;663,5083333333333;28,0;3,0;147,0;0,777;Poliedro;650,5;23,0;657,6418300653595;13,008333333333326;São Paulo;SP;0,8116;Santo Amaro;;;4736002;SANTO AMARO;distrito;7500,0;Alta (≥ R$ 5.000);próprio (proposta pedagógica autoral desde 1964);provavel_proprio;False
35117614;SAGRADO REDE DE EDUCACAO PBSCJ PROVINCIA BRASILEIRA SAGRADO CORACAO DE JESUS;3529005;1,0;13;Líder local;False;651,7304347826087;23,0;4,0;99,0;0,777;Poliedro;619,2617391304348;23,0;635,4960869565217;32,46869565217389;Marília;SP;0,6435;Marília;-22,2129585;-49,9474802;17509001;PALMITAL;nao_aplicavel;2400,0;Média (R$ 1.800-2.999);Anglo (Cogna/SOMOS);confirmado;False
29171652;COLEGIO SANTO ANTONIO DE JESUS;2928703;2,0;6;Desafiante (2º-5º local);False;635,7114754098361;61,0;5,0;267,0;0,777;Poliedro;642,7618699186992;82,0;639,754358974359;-7,050394508863064;Santo Antônio de Jesus;BA;0,4136;Santo Antônio de Jesus;-12,97007;-39,26291;44430172;CENTRO;nao_aplicavel;1212,0;Baixa (< R$ 1.800);COC (Arco Educação);confirmado;False
33055882;COLEGIO NOSSA SENHORA DA ASSUNCAO;3303302;12,0;42;Outras posições;False;631,2120930232558;43,0;5,0;141,0;0,776;Poliedro;632,4835555555557;45,0;631,8622727272727;-1,2714625322998927;Niterói;RJ;0,9692;Niterói;-22,92109;-43,09251;24360100;SÃO FRANCISCO;nao_aplicavel;6000,0;Alta (≥ R$ 5.000);próprio (rede confessional, Irmãs Felicianas);provavel_proprio;False
43105149;COLEGIO BOM JESUS SEVIGNE;4314902;20,0;61;Outras posições;False;636,7216666666667;16,0;5,0;95,0;0,776;Poliedro;653,5309090909091;22,0;646,4533333333334;-16,80924242424237;Porto Alegre;RS;0,9276;Porto Alegre;-30,03384643;-51,2267541;90010283;CENTRO HISTORICO;nao_aplicavel;4000,0;Média-Alta (R$ 3.000-4.999);não identificado;provavel_proprio;False
31166359;ASSEIJ - COLEGIO NOSSA SENHORA DAS DORES;3170107;7,0;13;Outras posições;False;636,6985542168675;83,0;5,0;301,0;0,776;Poliedro;655,058125;64,0;644,691836734694;-18,35957078313254;Uberaba;MG;0,7922;Uberaba;-19,7526872;-47,9314154;38025050;NOSSA SENHORA DA ABADIA;nao_aplicavel;2000,0;Média (R$ 1.800-2.999);próprio (Sistema Educacional Dominicanas);confirmado;False
33188823;COLEGIO ESPACO VERDE;3306305;5,0;12;Desafiante (2º-5º local);False;636,6242105263158;19,0;5,0;73,0;0,776;Poliedro;643,614;30,0;640,9036734693879;-6,989789473684255;Volta Redonda;RJ;0,7431;Volta Redonda;;;27255430;VILA SANTA CECÍLIA;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);Farias Brito (SFB);confirmado;False
31341550;COLEGUIUM - UNIDADE JARDIM CANADA;3144805;5,0;8;Desafiante (2º-5º local);False;660,7322222222223;18,0;3,0;45,0;0,776;Poliedro;614,766;10,0;644,3157142857143;45,96622222222232;Nova Lima;MG;0,843;Nova Lima;-20,0690836;-43,9867628;34007790;JARDIM CANADÁ;nao_aplicavel;2600,0;Média (R$ 1.800-2.999);não identificado;provavel_proprio;False
43216684;COLEGIO JOAO PAULO;4314902;21,0;61;Outras posições;False;662,9746666666666;15,0;3,0;55,0;0,776;Poliedro;679,2973333333333;15,0;671,136;-16,32266666666669;Porto Alegre;RS;0,9276;Porto Alegre;;;90810240;PRAIA DE BELAS;nao_aplicavel;5000,0;Alta (≥ R$ 5.000);SAS (Arco Educação);confirmado;False
33110328;COLEGIO PH;3304557;66,0;344;Outras posições;False;660,6926174496645;149,0;3,0;409,0;0,776;Poliedro;682,7358227848101;158,0;672,0373289902279;-22,04320533514567;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,94476;-43,18252;22250040;BOTAFOGO;bairro;8000,0;Alta (≥ R$ 5.000);pH (Cogna/SOMOS);confirmado;False
33105405;COLEGIO PH;3304557;66,0;344;Outras posições;False;654,0248226950355;141,0;3,0;394,0;0,776;Poliedro;690,4235416666667;96,0;668,7686075949367;-36,39871897163118;Rio de Janeiro;RJ;0,8408;Rio de Janeiro;-22,91737;-43,22094;20271064;TIJUCA;bairro;5500,0;Alta (≥ R$ 5.000);pH (Cogna/SOMOS);confirmado;False
